Chromosome	Start	End	width	strand	bases	gc	mappability	blacklist	residual	arm	bin
chr6	105000001	106000000	1000000	*	100	40.0061	88.5225	0	0.0224908692659542	6q	904
chr6	106000001	107000000	1000000	*	100	40.9733	87.9527	0	0.0052324921553929	6q	905
chr6	107000001	108000000	1000000	*	100	42.1939	84.9006	0	-0.0144302183928786	6q	906
chr6	108000001	109000000	1000000	*	100	41.9714	86.8678	0	-0.0274342323424441	6q	907
chr6	109000001	110000000	1000000	*	100	40.6384	84.8003	0	-0.00724117665291063	6q	908
chr6	110000001	111000000	1000000	*	100	40.8797	84.3307	0	-0.0100529817075875	6q	909
chr6	111000001	112000000	1000000	*	100	40.9721	87.8594	0	0.0125082599792627	6q	910
chr6	112000001	113000000	1000000	*	100	37.6047	89.9736	0	0.0091086471840055	6q	911
chr6	113000001	114000000	1000000	*	100	37.7116	90.3896	0	0.00610686195501431	6q	912
chr6	115000001	116000000	1000000	*	99.9999	36.3716363716364	84.8988	0	0.0453447437060371	6q	913
chr6	116000001	117000000	1000000	*	100	37.218	89.8417	0	0.0480251967736925	6q	914
chr6	117000001	118000000	1000000	*	100	38.4826	84.7894	0	0.0172322219482141	6q	915
chr6	118000001	119000000	1000000	*	100	38.8898	89.0418	0	-0.000237724385261207	6q	916
chr6	119000001	120000000	1000000	*	100	37.5701	91.6967	0	0.00247689004179952	6q	917
chr6	120000001	121000000	1000000	*	100	35.0602	86.9069	0	0.0102005889470027	6q	918
chr6	121000001	122000000	1000000	*	100	36.9941	84.9862	0	-0.035266864214517	6q	919
chr6	123000001	124000000	1000000	*	100	35.7409	92.2945	0	-0.0153514835340088	6q	920
chr6	124000001	125000000	1000000	*	100	36.401	90.7326	0	0.0165639501001945	6q	921
chr6	125000001	126000000	1000000	*	100	38.9808	90.5033	0	0.00336051513592373	6q	922
chr6	128000001	129000000	1000000	*	100	35.8868	92.1003	0	0.0249139656870313	6q	923
chr6	129000001	130000000	1000000	*	100	36.9356	91.3651	0	0.0458779730822784	6q	924
chr6	130000001	131000000	1000000	*	100	38.6558	89.3353	0	0.0251929130929828	6q	925
chr6	131000001	132000000	1000000	*	100	38.9358	86.2336	0	-0.000715462568994074	6q	926
chr6	134000001	135000000	1000000	*	100	40.8551	87.3683	0	0.0132023013351308	6q	927
chr6	135000001	136000000	1000000	*	100	37.8125	90.1927	0	0.0358448094644311	6q	928
chr6	136000001	137000000	1000000	*	100	39.7961	89.0836	0	0.0130130785205236	6q	929
chr6	137000001	138000000	1000000	*	100	40.0988	90.4937	0	0.0510322514410889	6q	930
chr6	139000001	140000000	1000000	*	100	39.6649	88.0064	0	-0.00804823222552109	6q	931
chr6	140000001	141000000	1000000	*	100	35.4232	90.6997	0	0.0102944650634795	6q	932
chr6	141000001	142000000	1000000	*	100	35.4059	88.9376	0	0.0103374405510794	6q	933
chr6	142000001	143000000	1000000	*	100	37.8275	90.8333	0	0.02040784787799	6q	934
chr6	144000001	145000000	1000000	*	100	38.9416	88.9639	0	0.0181660525069981	6q	935
chr6	145000001	146000000	1000000	*	100	37.4966	88.8666	0	0.022226378171076	6q	936
chr6	146000001	147000000	1000000	*	100	37.1306	91.3436	0	0.0059206262071293	6q	937
chr6	147000001	148000000	1000000	*	100	37.9952	91.823	0	-0.0173416755151111	6q	938
chr6	148000001	149000000	1000000	*	100	41.4928	87.7893	0	0.00804164832110743	6q	939
chr6	149000001	150000000	1000000	*	100	42.3673	86.1997	0	-0.0161326500171543	6q	940
chr6	150000001	151000000	1000000	*	100	43.6551	87.713	0	-0.0106708106298385	6q	941
chr6	151000001	152000000	1000000	*	100	41.5579	84.9307	0	-0.0249127093789895	6q	942
chr6	152000001	153000000	1000000	*	100	38.3054	89.4703	0	-0.00216450547235125	6q	943
chr6	154000001	155000000	1000000	*	100	40.8866	87.518	0	-0.0235272433946879	6q	944
chr6	155000001	156000000	1000000	*	100	39.3873	91.1057	0	0.0114150429519227	6q	945
chr6	157000001	158000000	1000000	*	100	44.1667	90.8127	0	-0.0123675020199329	6q	946
chr6	158000001	159000000	1000000	*	100	44.7	83.8629	0	0.0105916612300407	6q	947
chr6	159000001	160000000	1000000	*	100	43.1755	89.2685	0	0.00871739127699522	6q	948
chr6	160000001	161000000	1000000	*	100	41.9921	82.2534	0	-0.00871838205480718	6q	949
chr6	161000001	162000000	1000000	*	100	41.9233	90.4809	0	-0.0330957975773645	6q	950
chr6	162000001	163000000	1000000	*	100	38.7255	91.4461	0	-0.0361082902914938	6q	951
chr6	164000001	165000000	1000000	*	100	38.3839	89.7966	0	-0.0205086314677619	6q	952
chr6	165000001	166000000	1000000	*	100	40.6644	92.2932	0	-0.0220292606855958	6q	953
chr6	166000001	167000000	1000000	*	100	44.9831	89.7387	0	-0.00824399663858494	6q	954
chr6	167000001	168000000	1000000	*	95	45.5789473684211	88.2253	0	-0.0316046379429257	6q	955
chr6	168000001	169000000	1000000	*	100	47.482	91.3127	0	-0.0452954490664197	6q	956
chr6	169000001	170000000	1000000	*	100	44.6848	90.1432	0	-0.0622924741913012	6q	957
chr7	1	1000000	1000000	*	98.7604	54.8743220967108	85.7714	0	-0.00443983652809454	7p	958
chr7	1000001	2000000	1000000	*	100	56.3191	87.4853	0	-0.0260038240996426	7p	959
chr7	2000001	3000000	1000000	*	100	52.9014	85.6179	0	-0.00292983242498979	7p	960
chr7	3000001	4000000	1000000	*	100	42.3324	90.7583	0	-0.0190887852919707	7p	961
chr7	4000001	5000000	1000000	*	100	48.3729	82.493	0	-0.0315625633761359	7p	962
chr7	7000001	8000000	1000000	*	100	38.3059	88.2079	0	0.0384881307035658	7p	963
chr7	8000001	9000000	1000000	*	100	37.514	91.9587	0	0.0465141396183949	7p	964
chr7	9000001	10000000	1000000	*	100	34.8652	90.0527	0	-0.00233849658995838	7p	965
chr7	10000001	11000000	1000000	*	100	36.5563	86.665	0	-0.0397319176105533	7p	966
chr7	11000001	12000000	1000000	*	100	35.5841	93.0181	0	-0.00472662051247197	7p	967
chr7	12000001	13000000	1000000	*	100	36.8675	89.1865	0	-0.0273584554939626	7p	968
chr7	13000001	14000000	1000000	*	100	35.7459	89.4703	0	-0.0216552381042702	7p	969
chr7	14000001	15000000	1000000	*	100	35.245	91.8601	0	0.00616600947704149	7p	970
chr7	15000001	16000000	1000000	*	100	35.5525	92.3173	0	-0.0158575394433404	7p	971
chr7	16000001	17000000	1000000	*	100	37.6427	90.7239	0	-0.0119633534379625	7p	972
chr7	17000001	18000000	1000000	*	100	37.0863	90.5495	0	0.0319602845425886	7p	973
chr7	19000001	20000000	1000000	*	100	36.2095	87.2584	0	0.0428835513444591	7p	974
chr7	20000001	21000000	1000000	*	100	37.6368	89.6077	0	0.0141918337162166	7p	975
chr7	21000001	22000000	1000000	*	100	39.0757	90.4226	0	0.00416672912312488	7p	976
chr7	23000001	24000000	1000000	*	100	40.7622	81.9823	0	-0.00806346932503066	7p	977
chr7	24000001	25000000	1000000	*	100	40.059	90.085	0	0.0291517440021991	7p	978
chr7	25000001	26000000	1000000	*	100	41.0724	91.1846	0	0.0418624816141167	7p	979
chr7	26000001	27000000	1000000	*	100	40.9425	87.68	0	-0.0138203464799743	7p	980
chr7	27000001	28000000	1000000	*	100	42.0313	88.7726	0	-0.0443116074377386	7p	981
chr7	28000001	29000000	1000000	*	100	40.7338	94.4364	0	0.00838809505965488	7p	982
chr7	29000001	30000000	1000000	*	100	41.5038	86.2923	0	-0.00621105389272469	7p	983
chr7	30000001	31000000	1000000	*	100	44.2151	89.0995	0	0.0128155245743302	7p	984
chr7	31000001	32000000	1000000	*	100	40.5792	91.2741	0	-0.00572984427982609	7p	985
chr7	32000001	33000000	1000000	*	100	41.2824	76.8236	0	-0.0386156052190708	7p	986
chr7	34000001	35000000	1000000	*	100	39.2654	85.5521	0	-0.0193320443217394	7p	987
chr7	35000001	36000000	1000000	*	100	40.0165	76.4024	0	0.00932712134766389	7p	988
chr7	38000001	39000000	1000000	*	100	38.9039	90.9702	0	-0.000871029951752755	7p	989
chr7	39000001	40000000	1000000	*	100	40.5654	85.3963	0	-0.0117078036305431	7p	990
chr7	40000001	41000000	1000000	*	100	38.9467	87.5566	0	-0.0145480133046426	7p	991
chr7	41000001	42000000	1000000	*	100	39.8728	94.7535	0	-0.0133348255630338	7p	992
chr7	42000001	43000000	1000000	*	100	39.9134	91.1177	0	0.0033623327186556	7p	993
chr7	43000001	44000000	1000000	*	100	42.5298	84.4557	0	0.0133293543823942	7p	994
chr7	44000001	45000000	1000000	*	100	48.737	83.7298	0	0.00669600109181157	7p	995
chr7	46000001	47000000	1000000	*	100	38.7997	91.6457	0	-0.0116745315252568	7p	996
chr7	47000001	48000000	1000000	*	100	45.0778	90.0836	0	-0.0123267717803783	7p	997
chr7	48000001	49000000	1000000	*	100	39.0119	89.2457	0	-0.0374638064597486	7p	998
chr7	49000001	50000000	1000000	*	100	37.1857	91.7428	0	0.0120532872624083	7p	999
chr7	50000001	51000000	1000000	*	100	42.2907	91.2069	0	0.0110988628125206	7p	1000
chr7	51000001	52000000	1000000	*	100	41.8166	85.2727	0	-0.0334400529298593	7p	1001
chr7	52000001	53000000	1000000	*	100	37.2008	91.944	0	-0.0263249516129155	7p	1002
chr7	53000001	54000000	1000000	*	100	36.2987	89.6018	0	-0.030562512167974	7p	1003
chr7	54000001	55000000	1000000	*	100	38.1441	87.0682	0	-0.0254975784437341	7p	1004
chr7	66000001	67000000	1000000	*	100	45.43	70.8114	0	NA	7q	1005
chr7	70000001	71000000	1000000	*	100	42.0084	90.439	0	-0.0119588983793235	7q	1006
chr7	71000001	72000000	1000000	*	100	44.1607	85.1791	0	-0.0499239078992695	7q	1007
chr7	77000001	78000000	1000000	*	100	40.1197	76.7252	0	-0.00579123077489291	7q	1008
chr7	78000001	79000000	1000000	*	100	37.499	91.1497	0	0.040049781496712	7q	1009
chr7	79000001	80000000	1000000	*	100	35.4116	90.8125	0	-0.0144772629589034	7q	1010
chr7	80000001	81000000	1000000	*	100	36.5321	91.5151	0	-0.037977924354096	7q	1011
chr7	81000001	82000000	1000000	*	100	35.742	90.7387	0	-0.0348947713375939	7q	1012
chr7	82000001	83000000	1000000	*	100	35.4954	91.6366	0	0.0016543418771674	7q	1013
chr7	84000001	85000000	1000000	*	100	34.5197	90.1731	0	-0.0111038372340818	7q	1014
chr7	85000001	86000000	1000000	*	100	34.414	92.9893	0	0.0289545842873216	7q	1015
chr7	86000001	87000000	1000000	*	100	35.8211	89.6566	0	0.0156858613666068	7q	1016
chr7	87000001	88000000	1000000	*	100	37.6919	85.9619	0	0.0085647193086037	7q	1017
chr7	88000001	89000000	1000000	*	100	36.4013	90.9467	0	0.0297142580317652	7q	1018
chr7	89000001	90000000	1000000	*	100	35.6782	89.0566	0	-0.00509221330201715	7q	1019
chr7	90000001	91000000	1000000	*	100	37.7614	85.3173	0	0.00303815826595522	7q	1020
chr7	91000001	92000000	1000000	*	100	38.8552	84.6945	0	0.0271186395932356	7q	1021
chr7	92000001	93000000	1000000	*	100	38.3644	87.7318	0	0.0194284988879498	7q	1022
chr7	93000001	94000000	1000000	*	100	36.4837	89.1128	0	0.0628355207394303	7q	1023
chr7	94000001	95000000	1000000	*	100	37.126	90.0531	0	0.00929250858482644	7q	1024
chr7	96000001	97000000	1000000	*	100	38.6606	90.0212	0	-0.0175975797784974	7q	1025
chr7	97000001	98000000	1000000	*	100	40.1304	74.3008	0	0.0192921794679674	7q	1026
chr7	98000001	99000000	1000000	*	100	47.5155	82.6443	0	-0.0400442008308486	7q	1027
chr7	99000001	100000000	1000000	*	100	45.3986	80.4703	0	0.0181669682437345	7q	1028
chr7	100000001	101000000	1000000	*	100	51.2328	73.1284	0	0.0130695328073048	7q	1029
chr7	101000001	102000000	1000000	*	100	50.227	79.473	0	-0.0196246540005988	7q	1030
chr7	103000001	104000000	1000000	*	100	38.5529	78.9512	0	0.0350322933932521	7q	1031
chr7	105000001	106000000	1000000	*	100	42.7486	85.4205	0	0.0132659798885588	7q	1032
chr7	106000001	107000000	1000000	*	100	40.918	85.7719	0	0.0203709068989224	7q	1033
chr7	107000001	108000000	1000000	*	100	38.6752	88.3725	0	0.00832740844362945	7q	1034
chr7	108000001	109000000	1000000	*	100	38.9143	89.1029	0	-0.00878896688042247	7q	1035
chr7	109000001	110000000	1000000	*	100	35.3002	87.6741	0	0.000362547597988927	7q	1036
chr7	110000001	111000000	1000000	*	100	36.2952	89.3609	0	0.0138667609168655	7q	1037
chr7	111000001	112000000	1000000	*	100	37.5345	89.4351	0	4.30084246298423e-05	7q	1038
chr7	113000001	114000000	1000000	*	100	36.2553	87.7443	0	-0.00442238902150077	7q	1039
chr7	114000001	115000000	1000000	*	100	35.7235	92.2215	0	0.015334064643081	7q	1040
chr7	115000001	116000000	1000000	*	100	35.2607	92.1969	0	0.0692147325042092	7q	1041
chr7	116000001	117000000	1000000	*	100	38.3088	89.6209	0	0.0230233527988373	7q	1042
chr7	118000001	119000000	1000000	*	100	35.4371	92.3511	0	0.0219630743144309	7q	1043
chr7	119000001	120000000	1000000	*	100	34.4387	90.0078	0	0.0218582492427154	7q	1044
chr7	120000001	121000000	1000000	*	100	35.8403	92.3215	0	0.055952660119284	7q	1045
chr7	121000001	122000000	1000000	*	100	36.8601	91.134	0	0.0172176431598382	7q	1046
chr7	122000001	123000000	1000000	*	100	36.9459	90.4677	0	-0.00921009930936972	7q	1047
chr7	123000001	124000000	1000000	*	100	37.0678	89.0537	0	0.000771737558868946	7q	1048
chr7	124000001	125000000	1000000	*	100	36.3742	89.1738	0	0.000211635834666934	7q	1049
chr7	125000001	126000000	1000000	*	100	35.2214	90.3928	0	0.00665583640732403	7q	1050
chr7	126000001	127000000	1000000	*	100	35.9329	89.6937	0	-0.00580907644898743	7q	1051
chr7	127000001	128000000	1000000	*	100	40.1868	91.3776	0	0.0208989763726959	7q	1052
chr7	128000001	129000000	1000000	*	100	47.419	79.8716	0	-0.0219803397988572	7q	1053
chr7	129000001	130000000	1000000	*	100	43.6675	83.9157	0	-0.00900488919921177	7q	1054
chr7	131000001	132000000	1000000	*	100	42.9869	88.1739	0	-0.000598971392374803	7q	1055
chr7	132000001	133000000	1000000	*	100	44.5332	94.2924	0	0.0171125178518765	7q	1056
chr7	133000001	134000000	1000000	*	100	38.8047	90.6988	0	-0.00260912494215709	7q	1057
chr7	134000001	135000000	1000000	*	100	41.0665	90.6354	0	-0.000936697531351005	7q	1058
chr7	135000001	136000000	1000000	*	100	41.2132	88.8084	0	-0.00784986919116271	7q	1059
chr7	136000001	137000000	1000000	*	100	37.4034	88.3707	0	0.0256084728306177	7q	1060
chr7	137000001	138000000	1000000	*	100	38.7971	91.6861	0	0.0109223565072852	7q	1061
chr7	138000001	139000000	1000000	*	100	42.3192	82.4518	0	-0.0322432553949495	7q	1062
chr7	139000001	140000000	1000000	*	100	43.8114	85.8672	0	0.00955307000704786	7q	1063
chr7	140000001	141000000	1000000	*	100	43.7829	81.64	0	-0.0209943656170836	7q	1064
chr7	144000001	145000000	1000000	*	100	38.9682	79.5997	0	-0.0705405268531472	7q	1065
chr7	146000001	147000000	1000000	*	100	35.9296	88.6326	0	-0.0169109682369941	7q	1066
chr7	147000001	148000000	1000000	*	100	37.2639	90.4441	0	-0.00767235463274168	7q	1067
chr7	148000001	149000000	1000000	*	100	42.2435	86.3632	0	0.00181201426305588	7q	1068
chr7	149000001	150000000	1000000	*	100	47.0565	80.1858	0	-0.0757843582671016	7q	1069
chr7	151000001	152000000	1000000	*	100	49.771	91.2362	0	-0.0204506962898819	7q	1070
chr7	152000001	153000000	1000000	*	100	42.9055	72.7998	0	-0.0513917591955891	7q	1071
chr7	154000001	155000000	1000000	*	99.9996	43.8583754335017	85.4712	0	-0.0638194599685003	7q	1072
chr7	155000001	156000000	1000000	*	100	48.0866	92.2159	0	-0.0273445101914253	7q	1073
chr7	156000001	157000000	1000000	*	100	43.8323	90.0136	0	-0.0289052970280313	7q	1074
chr7	157000001	158000000	1000000	*	100	50.0702	87.6058	0	-0.0369154872423055	7q	1075
chr7	158000001	159000000	1000000	*	100	48.2616	87.8588	0	-0.0630542441800532	7q	1076
chr8	1	1000000	1000000	*	94	45.7579787234043	70.9484	0	-0.0695641893933395	8p	1077
chr8	1000001	2000000	1000000	*	100	48.3955	85.4107	0	-0.0320888999578359	8p	1078
chr8	2000001	3000000	1000000	*	100	42.1387	81.9891	0	NA	8p	1079
chr8	3000001	4000000	1000000	*	100	39.0934	90.9389	0	-0.0545863418546827	8p	1080
chr8	4000001	5000000	1000000	*	100	37.8719	94.1285	0	-0.0391213021800483	8p	1081
chr8	5000001	6000000	1000000	*	100	37.7659	92.861	0	-0.0243526100341524	8p	1082
chr8	6000001	7000000	1000000	*	100	43.0699	87.3214	0	-0.00460772730787201	8p	1083
chr8	8000001	9000000	1000000	*	100	43.7079	70.8598	0	NA	8p	1084
chr8	9000001	10000000	1000000	*	100	41.8569	86.9514	0	-0.0133866728206257	8p	1085
chr8	10000001	11000000	1000000	*	100	45.3144	93.7634	0	-0.00584036134859611	8p	1086
chr8	11000001	12000000	1000000	*	100	45.9111	89.5342	0	-0.00984318285809122	8p	1087
chr8	14000001	15000000	1000000	*	100	35.0298	91.0749	0	0.00128522668749431	8p	1088
chr8	15000001	16000000	1000000	*	100	37.1949	91.7274	0	-0.0423682767629406	8p	1089
chr8	17000001	18000000	1000000	*	100	39.3081	91.2029	0	-0.0411757478889966	8p	1090
chr8	19000001	20000000	1000000	*	100	41.3814	91.1451	0	-0.0275833968345955	8p	1091
chr8	21000001	22000000	1000000	*	100	45.1999	92.4171	0	0.00882526994230459	8p	1092
chr8	22000001	23000000	1000000	*	100	49.0653	90.1112	0	-0.0105571399800032	8p	1093
chr8	23000001	24000000	1000000	*	100	44.351	88.3403	0	-0.0135385621989255	8p	1094
chr8	24000001	25000000	1000000	*	100	37.8139	91.0363	0	-0.00671536046603022	8p	1095
chr8	25000001	26000000	1000000	*	100	41.1574	88.3731	0	-0.0332191806165629	8p	1096
chr8	26000001	27000000	1000000	*	100	42.2016	90.5155	0	-0.0372754974532341	8p	1097
chr8	27000001	28000000	1000000	*	100	44.3522	90.8157	0	-0.00888641674630963	8p	1098
chr8	28000001	29000000	1000000	*	100	42.344	88.3651	0	0.0154421384187189	8p	1099
chr8	29000001	30000000	1000000	*	100	42.4511	90.0765	0	0.0310256552456868	8p	1100
chr8	30000001	31000000	1000000	*	100	42.0715	84.2488	0	-0.0217396141432734	8p	1101
chr8	31000001	32000000	1000000	*	100	37.8335	89.0387	0	-0.0154745102846443	8p	1102
chr8	34000001	35000000	1000000	*	100	37.5754	89.5023	0	-0.0396455176997183	8p	1103
chr8	35000001	36000000	1000000	*	100	38.2908	91.4577	0	-0.0211165250246677	8p	1104
chr8	37000001	38000000	1000000	*	100	45.0921	90.207	0	-0.0044575425911248	8p	1105
chr8	38000001	39000000	1000000	*	100	44.4874	84.3535	0	0.00856460528135805	8p	1106
chr8	39000001	40000000	1000000	*	100	36.7465	86.2256	0	-0.0164646449349816	8p	1107
chr8	41000001	42000000	1000000	*	100	45.2902	87.8026	0	-0.00845377915296575	8p	1108
chr8	42000001	43000000	1000000	*	100	43.9283	81.707	0	-0.000260054492723816	8p	1109
chr8	47000001	48000000	1000000	*	100	41.4613	80.054	0	0.015948103292403	8q	1110
chr8	48000001	49000000	1000000	*	100	42.8752	85.3077	0	0.00821943691548199	8q	1111
chr8	49000001	50000000	1000000	*	100	36.9233	89.6942	0	-0.0395913453435925	8q	1112
chr8	51000001	52000000	1000000	*	100	38.0128	88.6447	0	-0.0235965898353501	8q	1113
chr8	52000001	53000000	1000000	*	100	39.7873	89.8784	0	-0.0243895438897251	8q	1114
chr8	53000001	54000000	1000000	*	100	40.2043	83.6214	0	-0.0106666741424805	8q	1115
chr8	54000001	55000000	1000000	*	100	40.3719	86.6037	0	-0.0185087697850784	8q	1116
chr8	55000001	56000000	1000000	*	100	40.693	87.3269	0	0.020654545583187	8q	1117
chr8	57000001	58000000	1000000	*	100	39.3034	89.4342	0	-0.00488800430438269	8q	1118
chr8	58000001	59000000	1000000	*	100	38.7864	90.3498	0	0.0149081482346095	8q	1119
chr8	59000001	60000000	1000000	*	100	36.4497	89.8867	0	0.0475080274451684	8q	1120
chr8	60000001	61000000	1000000	*	100	40.3947	88.7994	0	0.0204508159279969	8q	1121
chr8	62000001	63000000	1000000	*	100	37.3223	89.4813	0	0.0100984456952192	8q	1122
chr8	63000001	64000000	1000000	*	100	37.9243	89.1276	0	-0.0140984105978522	8q	1123
chr8	64000001	65000000	1000000	*	100	37.1444	90.0896	0	0.0250165519611871	8q	1124
chr8	65000001	66000000	1000000	*	100	39.3586	86.4972	0	0.0298987604420644	8q	1125
chr8	66000001	67000000	1000000	*	100	40.9309	86.7206	0	0.00174594795601757	8q	1126
chr8	68000001	69000000	1000000	*	100	36.9394	90.5302	0	-0.0219021262391745	8q	1127
chr8	70000001	71000000	1000000	*	100	39.3507	83.9863	0	0.0106241919585311	8q	1128
chr8	71000001	72000000	1000000	*	100	38.1878	91.142	0	0.0437891801268684	8q	1129
chr8	73000001	74000000	1000000	*	100	40.4766	86.6768	0	-0.0192914434226195	8q	1130
chr8	75000001	76000000	1000000	*	100	35.4969	88.4646	0	0.0100647042829657	8q	1131
chr8	77000001	78000000	1000000	*	100	34.619	90.2465	0	0.0115898889268822	8q	1132
chr8	78000001	79000000	1000000	*	100	35.3322	91.2756	0	0.0495448131993674	8q	1133
chr8	79000001	80000000	1000000	*	100	38.1039	89.3016	0	0.0273658582633164	8q	1134
chr8	80000001	81000000	1000000	*	100	41.2761	86.1379	0	0.0107126434920696	8q	1135
chr8	81000001	82000000	1000000	*	100	38.1684	88.3156	0	0.0295776724808596	8q	1136
chr8	82000001	83000000	1000000	*	100	34.5079	91.7402	0	-0.0180559742810846	8q	1137
chr8	83000001	84000000	1000000	*	100	35.2197	88.1463	0	-0.00522051449001448	8q	1138
chr8	84000001	85000000	1000000	*	100	35.4848	88.5775	0	0.0279744066175982	8q	1139
chr8	85000001	86000000	1000000	*	95	39.4767368421053	76.8964	0	0.0362780310867523	8q	1140
chr8	86000001	87000000	1000000	*	100	37.8811	89.0088	0	-0.0393768505434084	8q	1141
chr8	87000001	88000000	1000000	*	100	35.7936	86.943	0	-0.0107586226132488	8q	1142
chr8	88000001	89000000	1000000	*	100	35.4175	89.0808	0	0.0268242860885237	8q	1143
chr8	89000001	90000000	1000000	*	100	36.8176	85.8368	0	0.0267243286870511	8q	1144
chr8	90000001	91000000	1000000	*	100	37.5761	88.9744	0	0.0148437496177796	8q	1145
chr8	91000001	92000000	1000000	*	100	37.137	87.5761	0	0.0224084350579039	8q	1146
chr8	92000001	93000000	1000000	*	100	36.8742	90.716	0	-0.00366921783755803	8q	1147
chr8	93000001	94000000	1000000	*	100	39.6461	88.2604	0	0.00109263137783883	8q	1148
chr8	94000001	95000000	1000000	*	100	41.0138	85.7349	0	-0.00222332146114446	8q	1149
chr8	95000001	96000000	1000000	*	100	40.2276	89.1268	0	0.0473187630052672	8q	1150
chr8	96000001	97000000	1000000	*	100	40.3085	90.8845	0	0.00338961923241099	8q	1151
chr8	98000001	99000000	1000000	*	100	40.5222	86.2359	0	0.00944646964537821	8q	1152
chr8	100000001	101000000	1000000	*	100	41.6911	86.0003	0	0.0201837924780103	8q	1153
chr8	101000001	102000000	1000000	*	100	42.1187	90.1597	0	0.0360178759323746	8q	1154
chr8	104000001	105000000	1000000	*	100	38.102	90.7567	0	-0.003267704795896	8q	1155
chr8	105000001	106000000	1000000	*	100	36.2043	91.5906	0	-0.012883860657403	8q	1156
chr8	106000001	107000000	1000000	*	100	37.2267	90.3694	0	0.0176914982745651	8q	1157
chr8	107000001	108000000	1000000	*	100	37.2467	89.9354	0	-0.00841173486003749	8q	1158
chr8	109000001	110000000	1000000	*	100	37.0243	90.1476	0	0.00846886218164267	8q	1159
chr8	112000001	113000000	1000000	*	100	34.2382	91.8601	0	0.0114413536574249	8q	1160
chr8	113000001	114000000	1000000	*	100	34.2752	92.2151	0	0.0207669707792669	8q	1161
chr8	114000001	115000000	1000000	*	100	34.5435	88.7008	0	-0.0185098072001911	8q	1162
chr8	115000001	116000000	1000000	*	100	36.1402	92.5606	0	0.0112939099233968	8q	1163
chr8	116000001	117000000	1000000	*	100	38.8153	90.5735	0	-0.00616805745567889	8q	1164
chr8	117000001	118000000	1000000	*	100	39.1039	91.6824	0	0.0150296833932356	8q	1165
chr8	118000001	119000000	1000000	*	100	39.2777	91.4473	0	0.033539544530466	8q	1166
chr8	119000001	120000000	1000000	*	100	39.4187	84.5817	0	-0.00591799922803332	8q	1167
chr8	121000001	122000000	1000000	*	100	37.8353	88.9348	0	-0.0149150467577965	8q	1168
chr8	122000001	123000000	1000000	*	100	40.6662	89.8147	0	-0.00118080009556965	8q	1169
chr8	123000001	124000000	1000000	*	100	42.4686	87.9838	0	-0.000678245347841944	8q	1170
chr8	124000001	125000000	1000000	*	100	42.6091	88.7669	0	-0.000936717189564285	8q	1171
chr8	125000001	126000000	1000000	*	100	41.8182	90.0044	0	0.033140074264405	8q	1172
chr8	126000001	127000000	1000000	*	100	39.5768	87.9135	0	0.0173854046591814	8q	1173
chr8	128000001	129000000	1000000	*	100	39.9032	89.6858	0	0.0575735302537926	8q	1174
chr8	129000001	130000000	1000000	*	100	39.3518	90.2699	0	0.0104141690870287	8q	1175
chr8	130000001	131000000	1000000	*	100	42.1874	92.4502	0	0.0201438732613508	8q	1176
chr8	131000001	132000000	1000000	*	100	38.4359	87.5426	0	0.000554518983338526	8q	1177
chr8	132000001	133000000	1000000	*	100	42.0081	93.5988	0	0.00111698639369917	8q	1178
chr8	134000001	135000000	1000000	*	100	42.2959	91.9199	0	0.0259533236477619	8q	1179
chr8	135000001	136000000	1000000	*	100	41.6034	91.22	0	0.0212462539478115	8q	1180
chr8	136000001	137000000	1000000	*	100	37.6205	91.8735	0	-0.0106124368672872	8q	1181
chr8	137000001	138000000	1000000	*	100	37.8519	90.5883	0	-0.0466321189988395	8q	1182
chr8	138000001	139000000	1000000	*	100	43.6129	89.9159	0	-0.00471777732705275	8q	1183
chr8	139000001	140000000	1000000	*	100	46.0464	94.1845	0	0.00279567307051043	8q	1184
chr8	140000001	141000000	1000000	*	100	44.3718	88.1315	0	0.00273808071622206	8q	1185
chr8	141000001	142000000	1000000	*	100	53.727	93.7684	0	0.0323927394416923	8q	1186
chr8	142000001	143000000	1000000	*	100	54.6982	92.4599	0	-0.00804318458955666	8q	1187
chr8	143000001	144000000	1000000	*	100	56.6097	87.9697	0	-0.00276526021955753	8q	1188
chr8	144000001	145000000	1000000	*	100	53.7812	83.0255	0	-0.0153073216334982	8q	1189
chr9	1	1000000	1000000	*	99	42.4492929292929	74.9196	0	0.00734857552703028	9p	1190
chr9	1000001	2000000	1000000	*	100	39.7077	88.2145	0	0.0273111035675491	9p	1191
chr9	2000001	3000000	1000000	*	100	40.1667	91.0662	0	0.0164660346374715	9p	1192
chr9	3000001	4000000	1000000	*	100	37.735	90.769	0	0.0299499964015486	9p	1193
chr9	4000001	5000000	1000000	*	100	40.8557	87.6268	0	0.030370144433116	9p	1194
chr9	6000001	7000000	1000000	*	100	41.1704	80.6323	0	0.0226182884634011	9p	1195
chr9	7000001	8000000	1000000	*	100	39.4307	91.0286	0	0.0278029307676537	9p	1196
chr9	8000001	9000000	1000000	*	100	37.4225	91.7274	0	-0.0094485237302982	9p	1197
chr9	10000001	11000000	1000000	*	100	35.1465	89.7059	0	-0.0136796965944524	9p	1198
chr9	11000001	12000000	1000000	*	100	34.9134	90.2128	0	-0.0294851626252631	9p	1199
chr9	12000001	13000000	1000000	*	100	35.5044	91.7147	0	-0.0369736419526857	9p	1200
