Chromosome,Start,End,arm
chr12,114900001,115000000,12q
chr12,115000001,115100000,12q
chr12,115100001,115200000,12q
chr12,115200001,115300000,12q
chr12,115300001,115400000,12q
chr12,115400001,115500000,12q
chr12,115500001,115600000,12q
chr12,115600001,115700000,12q
chr12,115700001,115800000,12q
chr12,115800001,115900000,12q
chr12,115900001,116000000,12q
chr12,116000001,116100000,12q
chr12,116100001,116200000,12q
chr12,116200001,116300000,12q
chr12,116300001,116400000,12q
chr12,116400001,116500000,12q
chr12,116500001,116600000,12q
chr12,116600001,116700000,12q
chr12,116700001,116800000,12q
chr12,116800001,116900000,12q
chr12,116900001,117000000,12q
chr12,117000001,117100000,12q
chr12,117100001,117200000,12q
chr12,117200001,117300000,12q
chr12,117300001,117400000,12q
chr12,117400001,117500000,12q
chr12,117500001,117600000,12q
chr12,117600001,117700000,12q
chr12,117700001,117800000,12q
chr12,117800001,117900000,12q
chr12,117900001,118000000,12q
chr12,118000001,118100000,12q
chr12,118300001,118400000,12q
chr12,118400001,118500000,12q
chr12,118500001,118600000,12q
chr12,118600001,118700000,12q
chr12,118700001,118800000,12q
chr12,118800001,118900000,12q
chr12,118900001,119000000,12q
chr12,119000001,119100000,12q
chr12,119100001,119200000,12q
chr12,119200001,119300000,12q
chr12,119300001,119400000,12q
chr12,119400001,119500000,12q
chr12,119500001,119600000,12q
chr12,119600001,119700000,12q
chr12,119700001,119800000,12q
chr12,119800001,119900000,12q
chr12,120000001,120100000,12q
chr12,120100001,120200000,12q
chr12,120600001,120700000,12q
chr12,120700001,120800000,12q
chr12,120800001,120900000,12q
chr12,121000001,121100000,12q
chr12,121100001,121200000,12q
chr12,121200001,121300000,12q
chr12,121400001,121500000,12q
chr12,122000001,122100000,12q
chr12,122200001,122300000,12q
chr12,122500001,122600000,12q
chr12,122800001,122900000,12q
chr12,122900001,123000000,12q
chr12,123100001,123200000,12q
chr12,123700001,123800000,12q
chr12,123800001,123900000,12q
chr12,123900001,124000000,12q
chr12,124000001,124100000,12q
chr12,124100001,124200000,12q
chr12,124200001,124300000,12q
chr12,124300001,124400000,12q
chr12,124400001,124500000,12q
chr12,124500001,124600000,12q
chr12,124600001,124700000,12q
chr12,124700001,124800000,12q
chr12,124800001,124900000,12q
chr12,124900001,125000000,12q
chr12,125100001,125200000,12q
chr12,125200001,125300000,12q
chr12,125300001,125400000,12q
chr12,125400001,125500000,12q
chr12,125500001,125600000,12q
chr12,125600001,125700000,12q
chr12,125700001,125800000,12q
chr12,125800001,125900000,12q
chr12,125900001,126000000,12q
chr12,126000001,126100000,12q
chr12,126100001,126200000,12q
chr12,126200001,126300000,12q
chr12,126300001,126400000,12q
chr12,126400001,126500000,12q
chr12,126600001,126700000,12q
chr12,126700001,126800000,12q
chr12,126800001,126900000,12q
chr12,126900001,127000000,12q
chr12,127000001,127100000,12q
chr12,127100001,127200000,12q
chr12,127200001,127300000,12q
chr12,127300001,127400000,12q
chr12,127400001,127500000,12q
chr12,127500001,127600000,12q
chr12,127600001,127700000,12q
chr12,127700001,127800000,12q
chr12,127800001,127900000,12q
chr12,127900001,128000000,12q
chr12,128000001,128100000,12q
chr12,128100001,128200000,12q
chr12,128200001,128300000,12q
chr12,128300001,128400000,12q
chr12,128400001,128500000,12q
chr12,128500001,128600000,12q
chr12,128600001,128700000,12q
chr12,128700001,128800000,12q
chr12,128800001,128900000,12q
chr12,128900001,129000000,12q
chr12,129100001,129200000,12q
chr12,129200001,129300000,12q
chr12,129300001,129400000,12q
chr12,129400001,129500000,12q
chr12,129500001,129600000,12q
chr12,129600001,129700000,12q
chr12,129700001,129800000,12q
chr12,129800001,129900000,12q
chr12,129900001,130000000,12q
chr12,130000001,130100000,12q
chr12,130100001,130200000,12q
chr12,130200001,130300000,12q
chr12,130400001,130500000,12q
chr12,130500001,130600000,12q
chr12,130600001,130700000,12q
chr12,130700001,130800000,12q
chr12,130800001,130900000,12q
chr12,130900001,131000000,12q
chr12,131000001,131100000,12q
chr12,131100001,131200000,12q
chr12,131400001,131500000,12q
chr12,131500001,131600000,12q
chr12,131700001,131800000,12q
chr12,131900001,132000000,12q
chr12,132000001,132100000,12q
chr12,132100001,132200000,12q
chr12,132200001,132300000,12q
chr12,132300001,132400000,12q
chr12,132400001,132500000,12q
chr12,132500001,132600000,12q
chr12,132600001,132700000,12q
chr12,132700001,132800000,12q
chr12,133000001,133100000,12q
chr12,133100001,133200000,12q
chr13,19000001,19100000,13q
chr13,19900001,20000000,13q
chr13,20000001,20100000,13q
chr13,20100001,20200000,13q
chr13,20200001,20300000,13q
chr13,20300001,20400000,13q
chr13,20400001,20500000,13q
chr13,20500001,20600000,13q
chr13,20600001,20700000,13q
chr13,20700001,20800000,13q
chr13,20800001,20900000,13q
chr13,21000001,21100000,13q
chr13,21400001,21500000,13q
chr13,21500001,21600000,13q
chr13,21600001,21700000,13q
chr13,21700001,21800000,13q
chr13,21800001,21900000,13q
chr13,21900001,22000000,13q
chr13,22000001,22100000,13q
chr13,22100001,22200000,13q
chr13,22200001,22300000,13q
chr13,22300001,22400000,13q
chr13,22400001,22500000,13q
chr13,22600001,22700000,13q
chr13,22700001,22800000,13q
chr13,23000001,23100000,13q
chr13,23100001,23200000,13q
chr13,23200001,23300000,13q
chr13,23300001,23400000,13q
chr13,23400001,23500000,13q
chr13,23500001,23600000,13q
chr13,23600001,23700000,13q
chr13,23700001,23800000,13q
chr13,23800001,23900000,13q
chr13,23900001,24000000,13q
chr13,24000001,24100000,13q
chr13,24100001,24200000,13q
chr13,24200001,24300000,13q
chr13,24600001,24700000,13q
chr13,24700001,24800000,13q
chr13,24800001,24900000,13q
chr13,25100001,25200000,13q
chr13,25200001,25300000,13q
chr13,25300001,25400000,13q
chr13,25400001,25500000,13q
chr13,25500001,25600000,13q
chr13,25600001,25700000,13q
chr13,25700001,25800000,13q
chr13,25800001,25900000,13q
chr13,26000001,26100000,13q
chr13,26100001,26200000,13q
chr13,26200001,26300000,13q
chr13,26300001,26400000,13q
chr13,26400001,26500000,13q
chr13,26500001,26600000,13q
chr13,26600001,26700000,13q
chr13,26700001,26800000,13q
chr13,26800001,26900000,13q
chr13,26900001,27000000,13q
chr13,27000001,27100000,13q
chr13,27100001,27200000,13q
chr13,27200001,27300000,13q
chr13,27300001,27400000,13q
chr13,27400001,27500000,13q
chr13,27500001,27600000,13q
chr13,27600001,27700000,13q
chr13,27700001,27800000,13q
chr13,27800001,27900000,13q
chr13,27900001,28000000,13q
chr13,28000001,28100000,13q
chr13,28100001,28200000,13q
chr13,28200001,28300000,13q
chr13,28300001,28400000,13q
chr13,28400001,28500000,13q
chr13,28500001,28600000,13q
chr13,28600001,28700000,13q
chr13,28800001,28900000,13q
chr13,28900001,29000000,13q
chr13,29000001,29100000,13q
chr13,29100001,29200000,13q
chr13,29200001,29300000,13q
chr13,29300001,29400000,13q
chr13,29400001,29500000,13q
chr13,29500001,29600000,13q
chr13,29700001,29800000,13q
chr13,29800001,29900000,13q
chr13,29900001,30000000,13q
chr13,30000001,30100000,13q
chr13,30100001,30200000,13q
chr13,30200001,30300000,13q
chr13,30300001,30400000,13q
chr13,30400001,30500000,13q
chr13,30500001,30600000,13q
chr13,30600001,30700000,13q
chr13,30700001,30800000,13q
chr13,30800001,30900000,13q
chr13,30900001,31000000,13q
chr13,31000001,31100000,13q
chr13,31100001,31200000,13q
chr13,31200001,31300000,13q
chr13,31400001,31500000,13q
chr13,31500001,31600000,13q
chr13,31700001,31800000,13q
chr13,31900001,32000000,13q
chr13,32000001,32100000,13q
chr13,32100001,32200000,13q
chr13,32200001,32300000,13q
chr13,32300001,32400000,13q
chr13,32400001,32500000,13q
chr13,32500001,32600000,13q
chr13,32600001,32700000,13q
chr13,32700001,32800000,13q
chr13,32800001,32900000,13q
chr13,32900001,33000000,13q
chr13,33000001,33100000,13q
chr13,33100001,33200000,13q
chr13,33200001,33300000,13q
chr13,33300001,33400000,13q
chr13,33400001,33500000,13q
chr13,33600001,33700000,13q
chr13,33700001,33800000,13q
chr13,33800001,33900000,13q
chr13,33900001,34000000,13q
chr13,34000001,34100000,13q
chr13,34100001,34200000,13q
chr13,34200001,34300000,13q
chr13,34300001,34400000,13q
chr13,34400001,34500000,13q
chr13,34500001,34600000,13q
chr13,34600001,34700000,13q
chr13,34700001,34800000,13q
chr13,34800001,34900000,13q
chr13,34900001,35000000,13q
chr13,35100001,35200000,13q
chr13,35200001,35300000,13q
chr13,35300001,35400000,13q
chr13,35400001,35500000,13q
chr13,35500001,35600000,13q
chr13,35600001,35700000,13q
chr13,35700001,35800000,13q
chr13,35800001,35900000,13q
chr13,35900001,36000000,13q
chr13,36100001,36200000,13q
chr13,36200001,36300000,13q
chr13,36300001,36400000,13q
chr13,36400001,36500000,13q
chr13,36500001,36600000,13q
chr13,36600001,36700000,13q
chr13,36700001,36800000,13q
chr13,36800001,36900000,13q
chr13,36900001,37000000,13q
chr13,37000001,37100000,13q
chr13,37100001,37200000,13q
chr13,37200001,37300000,13q
chr13,37300001,37400000,13q
chr13,37400001,37500000,13q
chr13,37500001,37600000,13q
chr13,37600001,37700000,13q
chr13,37700001,37800000,13q
chr13,37800001,37900000,13q
chr13,37900001,38000000,13q
chr13,38000001,38100000,13q
chr13,38100001,38200000,13q
chr13,38200001,38300000,13q
chr13,38300001,38400000,13q
chr13,38400001,38500000,13q
chr13,38500001,38600000,13q
chr13,38600001,38700000,13q
chr13,38700001,38800000,13q
chr13,38800001,38900000,13q
chr13,38900001,39000000,13q
chr13,39000001,39100000,13q
chr13,39100001,39200000,13q
chr13,39200001,39300000,13q
chr13,39300001,39400000,13q
chr13,39400001,39500000,13q
chr13,39500001,39600000,13q
chr13,39600001,39700000,13q
chr13,39700001,39800000,13q
chr13,39800001,39900000,13q
chr13,39900001,40000000,13q
chr13,40000001,40100000,13q
chr13,40100001,40200000,13q
chr13,40200001,40300000,13q
chr13,40300001,40400000,13q
chr13,40400001,40500000,13q
chr13,40500001,40600000,13q
chr13,40600001,40700000,13q
chr13,40900001,41000000,13q
chr13,41000001,41100000,13q
chr13,41100001,41200000,13q
chr13,41200001,41300000,13q
chr13,41300001,41400000,13q
chr13,41500001,41600000,13q
chr13,41600001,41700000,13q
chr13,41700001,41800000,13q
chr13,41800001,41900000,13q
chr13,41900001,42000000,13q
chr13,42000001,42100000,13q
chr13,42100001,42200000,13q
chr13,42200001,42300000,13q
chr13,42300001,42400000,13q
chr13,42400001,42500000,13q
chr13,42500001,42600000,13q
chr13,42600001,42700000,13q
chr13,42700001,42800000,13q
chr13,42800001,42900000,13q
chr13,42900001,43000000,13q
chr13,43000001,43100000,13q
chr13,43100001,43200000,13q
chr13,43200001,43300000,13q
chr13,43300001,43400000,13q
chr13,43400001,43500000,13q
chr13,43500001,43600000,13q
chr13,43600001,43700000,13q
chr13,43700001,43800000,13q
chr13,43800001,43900000,13q
chr13,43900001,44000000,13q
chr13,44000001,44100000,13q
chr13,44100001,44200000,13q
chr13,44200001,44300000,13q
chr13,44300001,44400000,13q
chr13,44400001,44500000,13q
chr13,44500001,44600000,13q
chr13,44600001,44700000,13q
chr13,44700001,44800000,13q
chr13,44800001,44900000,13q
chr13,44900001,45000000,13q
chr13,45000001,45100000,13q
chr13,45100001,45200000,13q
chr13,45200001,45300000,13q
chr13,45400001,45500000,13q
chr13,45500001,45600000,13q
chr13,45700001,45800000,13q
chr13,45800001,45900000,13q
chr13,45900001,46000000,13q
chr13,46000001,46100000,13q
chr13,46100001,46200000,13q
chr13,46200001,46300000,13q
chr13,46300001,46400000,13q
chr13,46500001,46600000,13q
chr13,46600001,46700000,13q
chr13,46700001,46800000,13q
chr13,46800001,46900000,13q
chr13,46900001,47000000,13q
chr13,47000001,47100000,13q
chr13,47100001,47200000,13q
chr13,47200001,47300000,13q
chr13,47300001,47400000,13q
chr13,47400001,47500000,13q
chr13,47500001,47600000,13q
chr13,47600001,47700000,13q
chr13,47800001,47900000,13q
chr13,48100001,48200000,13q
chr13,48200001,48300000,13q
chr13,48300001,48400000,13q
chr13,48400001,48500000,13q
chr13,48500001,48600000,13q
chr13,48600001,48700000,13q
chr13,48700001,48800000,13q
chr13,48800001,48900000,13q
chr13,48900001,49000000,13q
chr13,49000001,49100000,13q
chr13,49200001,49300000,13q
chr13,49300001,49400000,13q
chr13,49400001,49500000,13q
chr13,49500001,49600000,13q
chr13,49600001,49700000,13q
chr13,49700001,49800000,13q
chr13,49900001,50000000,13q
chr13,50000001,50100000,13q
chr13,50100001,50200000,13q
chr13,50200001,50300000,13q
chr13,50300001,50400000,13q
chr13,50400001,50500000,13q
chr13,50500001,50600000,13q
chr13,50600001,50700000,13q
chr13,50700001,50800000,13q
chr13,50800001,50900000,13q
chr13,50900001,51000000,13q
chr13,51000001,51100000,13q
chr13,51100001,51200000,13q
chr13,51200001,51300000,13q
chr13,51300001,51400000,13q
chr13,51400001,51500000,13q
chr13,51600001,51700000,13q
chr13,51700001,51800000,13q
chr13,51800001,51900000,13q
chr13,51900001,52000000,13q
chr13,52100001,52200000,13q
chr13,52700001,52800000,13q
chr13,52800001,52900000,13q
chr13,52900001,53000000,13q
chr13,53000001,53100000,13q
chr13,53100001,53200000,13q
chr13,53200001,53300000,13q
chr13,53300001,53400000,13q
chr13,53400001,53500000,13q
chr13,53500001,53600000,13q
chr13,53600001,53700000,13q
chr13,53700001,53800000,13q
chr13,53900001,54000000,13q
chr13,54000001,54100000,13q
chr13,54100001,54200000,13q
chr13,54200001,54300000,13q
chr13,54300001,54400000,13q
chr13,54400001,54500000,13q
chr13,54500001,54600000,13q
chr13,54600001,54700000,13q
chr13,54700001,54800000,13q
chr13,54800001,54900000,13q
chr13,54900001,55000000,13q
chr13,55000001,55100000,13q
chr13,55100001,55200000,13q
chr13,55200001,55300000,13q
chr13,55300001,55400000,13q
chr13,55400001,55500000,13q
chr13,55500001,55600000,13q
chr13,55600001,55700000,13q
chr13,55700001,55800000,13q
chr13,55800001,55900000,13q
chr13,56000001,56100000,13q
chr13,56100001,56200000,13q
chr13,56200001,56300000,13q
chr13,56300001,56400000,13q
chr13,56400001,56500000,13q
chr13,56500001,56600000,13q
chr13,56700001,56800000,13q
chr13,56800001,56900000,13q
chr13,56900001,57000000,13q
chr13,57000001,57100000,13q
chr13,57200001,57300000,13q
chr13,57300001,57400000,13q
chr13,57400001,57500000,13q
chr13,57500001,57600000,13q
chr13,57600001,57700000,13q
chr13,57700001,57800000,13q
chr13,57800001,57900000,13q
chr13,57900001,58000000,13q
chr13,58000001,58100000,13q
chr13,58100001,58200000,13q
chr13,58200001,58300000,13q
chr13,58300001,58400000,13q
chr13,58400001,58500000,13q
chr13,58500001,58600000,13q
chr13,58600001,58700000,13q
chr13,58700001,58800000,13q
chr13,58800001,58900000,13q
chr13,58900001,59000000,13q
chr13,59000001,59100000,13q
chr13,59100001,59200000,13q
chr13,59200001,59300000,13q
chr13,59300001,59400000,13q
chr13,59400001,59500000,13q
chr13,59500001,59600000,13q
chr13,59600001,59700000,13q
chr13,59700001,59800000,13q
chr13,59800001,59900000,13q
chr13,59900001,60000000,13q
chr13,60000001,60100000,13q
chr13,60100001,60200000,13q
chr13,60200001,60300000,13q
chr13,60300001,60400000,13q
chr13,60400001,60500000,13q
chr13,60500001,60600000,13q
chr13,60600001,60700000,13q
chr13,60700001,60800000,13q
chr13,60800001,60900000,13q
chr13,60900001,61000000,13q
chr13,61000001,61100000,13q
chr13,61100001,61200000,13q
chr13,61200001,61300000,13q
chr13,61300001,61400000,13q
chr13,61400001,61500000,13q
chr13,61500001,61600000,13q
chr13,61600001,61700000,13q
chr13,61700001,61800000,13q
chr13,61800001,61900000,13q
chr13,61900001,62000000,13q
chr13,62000001,62100000,13q
chr13,62100001,62200000,13q
chr13,62200001,62300000,13q
chr13,62300001,62400000,13q
chr13,62400001,62500000,13q
chr13,62500001,62600000,13q
chr13,62600001,62700000,13q
chr13,62700001,62800000,13q
chr13,62800001,62900000,13q
chr13,62900001,63000000,13q
chr13,63000001,63100000,13q
chr13,63100001,63200000,13q
chr13,63200001,63300000,13q
chr13,63300001,63400000,13q
chr13,63400001,63500000,13q
chr13,63500001,63600000,13q
chr13,63600001,63700000,13q
chr13,63900001,64000000,13q
chr13,64000001,64100000,13q
chr13,64100001,64200000,13q
chr13,64200001,64300000,13q
chr13,64300001,64400000,13q
chr13,64400001,64500000,13q
chr13,64500001,64600000,13q
chr13,64600001,64700000,13q
chr13,64700001,64800000,13q
chr13,64800001,64900000,13q
chr13,64900001,65000000,13q
chr13,65000001,65100000,13q
chr13,65100001,65200000,13q
chr13,65200001,65300000,13q
chr13,65300001,65400000,13q
chr13,65400001,65500000,13q
chr13,65500001,65600000,13q
chr13,65600001,65700000,13q
chr13,65700001,65800000,13q
chr13,65800001,65900000,13q
chr13,65900001,66000000,13q
chr13,66000001,66100000,13q
chr13,66100001,66200000,13q
chr13,66200001,66300000,13q
chr13,66300001,66400000,13q
chr13,66400001,66500000,13q
chr13,66500001,66600000,13q
chr13,66600001,66700000,13q
chr13,66700001,66800000,13q
chr13,66800001,66900000,13q
chr13,66900001,67000000,13q
chr13,67000001,67100000,13q
chr13,67100001,67200000,13q
chr13,67200001,67300000,13q
chr13,67300001,67400000,13q
chr13,67400001,67500000,13q
chr13,67500001,67600000,13q
chr13,67600001,67700000,13q
chr13,67700001,67800000,13q
chr13,67800001,67900000,13q
chr13,67900001,68000000,13q
chr13,68000001,68100000,13q
chr13,68100001,68200000,13q
chr13,68200001,68300000,13q
chr13,68300001,68400000,13q
chr13,68400001,68500000,13q
chr13,68500001,68600000,13q
chr13,68600001,68700000,13q
chr13,68700001,68800000,13q
chr13,68800001,68900000,13q
chr13,68900001,69000000,13q
chr13,69000001,69100000,13q
chr13,69100001,69200000,13q
chr13,69200001,69300000,13q
chr13,69300001,69400000,13q
chr13,69400001,69500000,13q
chr13,69500001,69600000,13q
chr13,69600001,69700000,13q
chr13,69700001,69800000,13q
chr13,69800001,69900000,13q
chr13,69900001,70000000,13q
chr13,70000001,70100000,13q
chr13,70100001,70200000,13q
chr13,70200001,70300000,13q
chr13,70300001,70400000,13q
chr13,70400001,70500000,13q
chr13,70500001,70600000,13q
chr13,70600001,70700000,13q
chr13,70700001,70800000,13q
chr13,70800001,70900000,13q
chr13,70900001,71000000,13q
chr13,71000001,71100000,13q
chr13,71100001,71200000,13q
chr13,71200001,71300000,13q
chr13,71300001,71400000,13q
chr13,71400001,71500000,13q
chr13,71500001,71600000,13q
chr13,71600001,71700000,13q
chr13,71700001,71800000,13q
chr13,71800001,71900000,13q
chr13,71900001,72000000,13q
chr13,72000001,72100000,13q
chr13,72100001,72200000,13q
chr13,72200001,72300000,13q
chr13,72400001,72500000,13q
chr13,72500001,72600000,13q
chr13,72600001,72700000,13q
chr13,72700001,72800000,13q
chr13,72800001,72900000,13q
chr13,72900001,73000000,13q
chr13,73000001,73100000,13q
chr13,73100001,73200000,13q
chr13,73200001,73300000,13q
chr13,73300001,73400000,13q
chr13,73400001,73500000,13q
chr13,73500001,73600000,13q
chr13,73600001,73700000,13q
chr13,73700001,73800000,13q
chr13,73800001,73900000,13q
chr13,73900001,74000000,13q
chr13,74000001,74100000,13q
chr13,74100001,74200000,13q
chr13,74200001,74300000,13q
chr13,74300001,74400000,13q
chr13,74400001,74500000,13q
chr13,74500001,74600000,13q
chr13,74600001,74700000,13q
chr13,74700001,74800000,13q
chr13,74800001,74900000,13q
chr13,74900001,75000000,13q
chr13,75000001,75100000,13q
chr13,75100001,75200000,13q
chr13,75200001,75300000,13q
chr13,75300001,75400000,13q
chr13,75400001,75500000,13q
chr13,75600001,75700000,13q
chr13,75700001,75800000,13q
chr13,75800001,75900000,13q
chr13,75900001,76000000,13q
chr13,76000001,76100000,13q
chr13,76100001,76200000,13q
chr13,76200001,76300000,13q
chr13,76300001,76400000,13q
chr13,76400001,76500000,13q
chr13,76500001,76600000,13q
chr13,76600001,76700000,13q
chr13,76700001,76800000,13q
chr13,76800001,76900000,13q
chr13,76900001,77000000,13q
chr13,77000001,77100000,13q
chr13,77100001,77200000,13q
chr13,77200001,77300000,13q
chr13,77300001,77400000,13q
chr13,77400001,77500000,13q
chr13,77500001,77600000,13q
chr13,77600001,77700000,13q
chr13,77700001,77800000,13q
chr13,77800001,77900000,13q
chr13,77900001,78000000,13q
chr13,78000001,78100000,13q
chr13,78100001,78200000,13q
chr13,78200001,78300000,13q
chr13,78300001,78400000,13q
chr13,78400001,78500000,13q
chr13,78500001,78600000,13q
chr13,78600001,78700000,13q
chr13,78700001,78800000,13q
chr13,78800001,78900000,13q
chr13,78900001,79000000,13q
chr13,79000001,79100000,13q
chr13,79100001,79200000,13q
chr13,79200001,79300000,13q
chr13,79300001,79400000,13q
chr13,79400001,79500000,13q
chr13,79500001,79600000,13q
chr13,79600001,79700000,13q
chr13,79700001,79800000,13q
chr13,79900001,80000000,13q
chr13,80000001,80100000,13q
chr13,80100001,80200000,13q
chr13,80200001,80300000,13q
chr13,80300001,80400000,13q
chr13,80400001,80500000,13q
chr13,80500001,80600000,13q
chr13,80600001,80700000,13q
chr13,80700001,80800000,13q
chr13,80800001,80900000,13q
chr13,80900001,81000000,13q
chr13,81000001,81100000,13q
chr13,81100001,81200000,13q
chr13,81200001,81300000,13q
chr13,81300001,81400000,13q
chr13,81400001,81500000,13q
chr13,81500001,81600000,13q
chr13,81600001,81700000,13q
chr13,81700001,81800000,13q
chr13,81800001,81900000,13q
chr13,81900001,82000000,13q
chr13,82000001,82100000,13q
chr13,82100001,82200000,13q
chr13,82200001,82300000,13q
chr13,82300001,82400000,13q
chr13,82400001,82500000,13q
chr13,82500001,82600000,13q
chr13,82600001,82700000,13q
chr13,82700001,82800000,13q
chr13,82800001,82900000,13q
chr13,82900001,83000000,13q
chr13,83000001,83100000,13q
chr13,83100001,83200000,13q
chr13,83200001,83300000,13q
chr13,83300001,83400000,13q
chr13,83400001,83500000,13q
chr13,83500001,83600000,13q
chr13,83700001,83800000,13q
chr13,83800001,83900000,13q
chr13,83900001,84000000,13q
chr13,84000001,84100000,13q
chr13,84100001,84200000,13q
chr13,84200001,84300000,13q
chr13,84300001,84400000,13q
chr13,84400001,84500000,13q
chr13,84600001,84700000,13q
chr13,84700001,84800000,13q
chr13,84800001,84900000,13q
chr13,84900001,85000000,13q
chr13,85000001,85100000,13q
chr13,85100001,85200000,13q
chr13,85200001,85300000,13q
chr13,85300001,85400000,13q
chr13,85400001,85500000,13q
chr13,85500001,85600000,13q
chr13,85600001,85700000,13q
chr13,85700001,85800000,13q
chr13,85800001,85900000,13q
chr13,85900001,86000000,13q
chr13,86000001,86100000,13q
chr13,86100001,86200000,13q
chr13,86300001,86400000,13q
chr13,86400001,86500000,13q
chr13,86500001,86600000,13q
chr13,86600001,86700000,13q
chr13,86700001,86800000,13q
chr13,86800001,86900000,13q
chr13,86900001,87000000,13q
chr13,87000001,87100000,13q
chr13,87100001,87200000,13q
chr13,87200001,87300000,13q
chr13,87300001,87400000,13q
chr13,87400001,87500000,13q
chr13,87500001,87600000,13q
chr13,87600001,87700000,13q
chr13,87700001,87800000,13q
chr13,87800001,87900000,13q
chr13,87900001,88000000,13q
chr13,88000001,88100000,13q
chr13,88100001,88200000,13q
chr13,88200001,88300000,13q
chr13,88400001,88500000,13q
chr13,88500001,88600000,13q
chr13,88600001,88700000,13q
chr13,88700001,88800000,13q
chr13,88800001,88900000,13q
chr13,88900001,89000000,13q
chr13,89000001,89100000,13q
chr13,89100001,89200000,13q
chr13,89200001,89300000,13q
chr13,89300001,89400000,13q
chr13,89400001,89500000,13q
chr13,89500001,89600000,13q
chr13,89600001,89700000,13q
chr13,89700001,89800000,13q
chr13,89800001,89900000,13q
chr13,89900001,90000000,13q
chr13,90000001,90100000,13q
chr13,90100001,90200000,13q
chr13,90200001,90300000,13q
chr13,90300001,90400000,13q
chr13,90400001,90500000,13q
chr13,90500001,90600000,13q
chr13,90600001,90700000,13q
chr13,90700001,90800000,13q
chr13,90800001,90900000,13q
chr13,90900001,91000000,13q
chr13,91000001,91100000,13q
chr13,91100001,91200000,13q
chr13,91200001,91300000,13q
chr13,91300001,91400000,13q
chr13,91400001,91500000,13q
chr13,91500001,91600000,13q
chr13,91600001,91700000,13q
chr13,91700001,91800000,13q
chr13,91800001,91900000,13q
chr13,91900001,92000000,13q
chr13,92000001,92100000,13q
chr13,92100001,92200000,13q
chr13,92200001,92300000,13q
chr13,92300001,92400000,13q
chr13,92400001,92500000,13q
chr13,92500001,92600000,13q
chr13,92700001,92800000,13q
chr13,92800001,92900000,13q
chr13,92900001,93000000,13q
chr13,93000001,93100000,13q
chr13,93100001,93200000,13q
chr13,93200001,93300000,13q
chr13,93300001,93400000,13q
chr13,93400001,93500000,13q
chr13,93500001,93600000,13q
chr13,93600001,93700000,13q
chr13,93700001,93800000,13q
chr13,93800001,93900000,13q
chr13,93900001,94000000,13q
chr13,94000001,94100000,13q
chr13,94100001,94200000,13q
chr13,94200001,94300000,13q
chr13,94300001,94400000,13q
chr13,94400001,94500000,13q
chr13,94500001,94600000,13q
chr13,94600001,94700000,13q
chr13,94700001,94800000,13q
chr13,94800001,94900000,13q
chr13,94900001,95000000,13q
chr13,95000001,95100000,13q
chr13,95100001,95200000,13q
chr13,95200001,95300000,13q
chr13,95400001,95500000,13q
chr13,95500001,95600000,13q
chr13,95700001,95800000,13q
chr13,95800001,95900000,13q
chr13,95900001,96000000,13q
chr13,96000001,96100000,13q
chr13,96100001,96200000,13q
chr13,96200001,96300000,13q
chr13,96300001,96400000,13q
chr13,96400001,96500000,13q
chr13,96500001,96600000,13q
chr13,96600001,96700000,13q
chr13,96700001,96800000,13q
chr13,96800001,96900000,13q
chr13,96900001,97000000,13q
chr13,97000001,97100000,13q
chr13,97100001,97200000,13q
chr13,97200001,97300000,13q
chr13,97300001,97400000,13q
chr13,97400001,97500000,13q
chr13,97500001,97600000,13q
chr13,97700001,97800000,13q
chr13,97800001,97900000,13q
chr13,97900001,98000000,13q
chr13,98000001,98100000,13q
chr13,98100001,98200000,13q
chr13,98200001,98300000,13q
chr13,98300001,98400000,13q
chr13,98400001,98500000,13q
chr13,98500001,98600000,13q
chr13,98600001,98700000,13q
chr13,98700001,98800000,13q
chr13,98800001,98900000,13q
chr13,98900001,99000000,13q
chr13,99000001,99100000,13q
chr13,99200001,99300000,13q
chr13,99300001,99400000,13q
chr13,99400001,99500000,13q
chr13,99500001,99600000,13q
chr13,99600001,99700000,13q
chr13,99700001,99800000,13q
chr13,99800001,99900000,13q
chr13,99900001,100000000,13q
chr13,100100001,100200000,13q
chr13,100200001,100300000,13q
chr13,100300001,100400000,13q
chr13,100400001,100500000,13q
chr13,100500001,100600000,13q
chr13,100600001,100700000,13q
chr13,100700001,100800000,13q
chr13,100800001,100900000,13q
chr13,100900001,101000000,13q
chr13,101000001,101100000,13q
chr13,101100001,101200000,13q
chr13,101200001,101300000,13q
chr13,101300001,101400000,13q
chr13,101400001,101500000,13q
chr13,101500001,101600000,13q
chr13,101600001,101700000,13q
chr13,101700001,101800000,13q
chr13,101800001,101900000,13q
chr13,101900001,102000000,13q
chr13,102000001,102100000,13q
chr13,102100001,102200000,13q
chr13,102200001,102300000,13q
chr13,102300001,102400000,13q
chr13,102400001,102500000,13q
chr13,102500001,102600000,13q
chr13,102600001,102700000,13q
chr13,102700001,102800000,13q
chr13,102800001,102900000,13q
chr13,102900001,103000000,13q
chr13,103000001,103100000,13q
chr13,103100001,103200000,13q
chr13,103200001,103300000,13q
chr13,103300001,103400000,13q
chr13,103400001,103500000,13q
chr13,103500001,103600000,13q
chr13,103600001,103700000,13q
chr13,103700001,103800000,13q
chr13,103800001,103900000,13q
chr13,103900001,104000000,13q
