Chromosome,Start,End,arm
chr14,31500001,31600000,14q
chr14,31900001,32000000,14q
chr14,32000001,32100000,14q
chr14,32600001,32700000,14q
chr14,32700001,32800000,14q
chr14,32900001,33000000,14q
chr14,33000001,33100000,14q
chr14,33100001,33200000,14q
chr14,33200001,33300000,14q
chr14,33300001,33400000,14q
chr14,33400001,33500000,14q
chr14,33500001,33600000,14q
chr14,33600001,33700000,14q
chr14,33700001,33800000,14q
chr14,34000001,34100000,14q
chr14,36000001,36100000,14q
chr14,36200001,36300000,14q
chr14,36300001,36400000,14q
chr14,36500001,36600000,14q
chr14,36700001,36800000,14q
chr14,36800001,36900000,14q
chr14,36900001,37000000,14q
chr14,37000001,37100000,14q
chr14,37500001,37600000,14q
chr14,37800001,37900000,14q
chr14,38200001,38300000,14q
chr14,38300001,38400000,14q
chr14,40000001,40100000,14q
chr14,40200001,40300000,14q
chr14,40400001,40500000,14q
chr14,40500001,40600000,14q
chr14,40700001,40800000,14q
chr14,40800001,40900000,14q
chr14,41000001,41100000,14q
chr14,41400001,41500000,14q
chr14,41600001,41700000,14q
chr14,41800001,41900000,14q
chr14,42000001,42100000,14q
chr14,42300001,42400000,14q
chr14,42500001,42600000,14q
chr14,42600001,42700000,14q
chr14,42800001,42900000,14q
chr14,43700001,43800000,14q
chr14,43800001,43900000,14q
chr14,43900001,44000000,14q
chr14,44100001,44200000,14q
chr14,44900001,45000000,14q
chr14,45900001,46000000,14q
chr14,46300001,46400000,14q
chr14,46600001,46700000,14q
chr14,46700001,46800000,14q
chr14,46900001,47000000,14q
chr14,47000001,47100000,14q
chr14,47200001,47300000,14q
chr14,47300001,47400000,14q
chr14,47400001,47500000,14q
chr14,47500001,47600000,14q
chr14,47600001,47700000,14q
chr14,48000001,48100000,14q
chr14,48800001,48900000,14q
chr14,48900001,49000000,14q
chr14,49200001,49300000,14q
chr14,49400001,49500000,14q
chr14,50400001,50500000,14q
chr14,50700001,50800000,14q
chr14,51000001,51100000,14q
chr14,51300001,51400000,14q
chr14,51600001,51700000,14q
chr14,51800001,51900000,14q
chr14,51900001,52000000,14q
chr14,52000001,52100000,14q
chr14,53500001,53600000,14q
chr14,53600001,53700000,14q
chr14,53700001,53800000,14q
chr14,53900001,54000000,14q
chr14,54100001,54200000,14q
chr14,54300001,54400000,14q
chr14,54600001,54700000,14q
chr14,54700001,54800000,14q
chr14,55600001,55700000,14q
chr14,55700001,55800000,14q
chr14,56100001,56200000,14q
chr14,56200001,56300000,14q
chr14,56500001,56600000,14q
chr14,56700001,56800000,14q
chr14,56800001,56900000,14q
chr14,56900001,57000000,14q
chr14,57000001,57100000,14q
chr14,57200001,57300000,14q
chr14,57400001,57500000,14q
chr14,57800001,57900000,14q
chr14,58600001,58700000,14q
chr14,58700001,58800000,14q
chr14,58800001,58900000,14q
chr14,58900001,59000000,14q
chr14,59000001,59100000,14q
chr14,59200001,59300000,14q
chr14,59300001,59400000,14q
chr14,59700001,59800000,14q
chr14,59800001,59900000,14q
chr14,60100001,60200000,14q
chr14,60200001,60300000,14q
chr14,61200001,61300000,14q
chr14,61300001,61400000,14q
chr14,61400001,61500000,14q
chr14,61500001,61600000,14q
chr14,61600001,61700000,14q
chr14,61900001,62000000,14q
chr14,62100001,62200000,14q
chr14,62400001,62500000,14q
chr14,62700001,62800000,14q
chr14,62900001,63000000,14q
chr14,63000001,63100000,14q
chr14,63200001,63300000,14q
chr14,64200001,64300000,14q
chr14,64700001,64800000,14q
chr14,64800001,64900000,14q
chr14,65400001,65500000,14q
chr14,65700001,65800000,14q
chr14,65900001,66000000,14q
chr14,66400001,66500000,14q
chr14,66900001,67000000,14q
chr14,68100001,68200000,14q
chr14,68200001,68300000,14q
chr14,68300001,68400000,14q
chr14,68500001,68600000,14q
chr14,68600001,68700000,14q
chr14,68700001,68800000,14q
chr14,68900001,69000000,14q
chr14,69300001,69400000,14q
chr14,69600001,69700000,14q
chr14,69900001,70000000,14q
chr14,70000001,70100000,14q
chr14,70100001,70200000,14q
chr14,70600001,70700000,14q
chr14,71500001,71600000,14q
chr14,72000001,72100000,14q
chr14,72100001,72200000,14q
chr14,72200001,72300000,14q
chr14,72500001,72600000,14q
chr14,72600001,72700000,14q
chr14,72700001,72800000,14q
chr14,74400001,74500000,14q
chr14,74500001,74600000,14q
chr14,74600001,74700000,14q
chr14,75400001,75500000,14q
chr14,75600001,75700000,14q
chr14,75700001,75800000,14q
chr14,75800001,75900000,14q
chr14,76000001,76100000,14q
chr14,76100001,76200000,14q
chr14,76200001,76300000,14q
chr14,76300001,76400000,14q
chr14,77100001,77200000,14q
chr14,77200001,77300000,14q
chr14,78100001,78200000,14q
chr14,78200001,78300000,14q
chr14,78300001,78400000,14q
chr14,78400001,78500000,14q
chr14,78500001,78600000,14q
chr14,78600001,78700000,14q
chr14,78700001,78800000,14q
chr14,78800001,78900000,14q
chr14,78900001,79000000,14q
chr14,79000001,79100000,14q
chr14,79200001,79300000,14q
chr14,79400001,79500000,14q
chr14,79500001,79600000,14q
chr14,79600001,79700000,14q
chr14,79800001,79900000,14q
chr14,79900001,80000000,14q
chr14,80100001,80200000,14q
chr14,80300001,80400000,14q
chr14,80700001,80800000,14q
chr14,80900001,81000000,14q
chr14,81300001,81400000,14q
chr14,81700001,81800000,14q
chr14,81900001,82000000,14q
chr14,82000001,82100000,14q
chr14,82100001,82200000,14q
chr14,82200001,82300000,14q
chr14,82400001,82500000,14q
chr14,82500001,82600000,14q
chr14,82600001,82700000,14q
chr14,82700001,82800000,14q
chr14,82800001,82900000,14q
chr14,82900001,83000000,14q
chr14,83000001,83100000,14q
chr14,83100001,83200000,14q
chr14,83200001,83300000,14q
chr14,83300001,83400000,14q
chr14,83400001,83500000,14q
chr14,83700001,83800000,14q
chr14,83800001,83900000,14q
chr14,83900001,84000000,14q
chr14,84000001,84100000,14q
chr14,84200001,84300000,14q
chr14,84300001,84400000,14q
chr14,84400001,84500000,14q
chr14,84600001,84700000,14q
chr14,84700001,84800000,14q
chr14,84800001,84900000,14q
chr14,84900001,85000000,14q
chr14,85000001,85100000,14q
chr14,85100001,85200000,14q
chr14,85200001,85300000,14q
chr14,85300001,85400000,14q
chr14,85400001,85500000,14q
chr14,85500001,85600000,14q
chr14,85600001,85700000,14q
chr14,85700001,85800000,14q
chr14,86200001,86300000,14q
chr14,86500001,86600000,14q
chr14,86600001,86700000,14q
chr14,86800001,86900000,14q
chr14,86900001,87000000,14q
chr14,87000001,87100000,14q
chr14,87100001,87200000,14q
chr14,87300001,87400000,14q
chr14,87500001,87600000,14q
chr14,87600001,87700000,14q
chr14,87800001,87900000,14q
chr14,87900001,88000000,14q
chr14,88000001,88100000,14q
chr14,88100001,88200000,14q
chr14,88200001,88300000,14q
chr14,88800001,88900000,14q
chr14,88900001,89000000,14q
chr14,89000001,89100000,14q
chr14,89200001,89300000,14q
chr14,89800001,89900000,14q
chr14,89900001,90000000,14q
chr14,90500001,90600000,14q
chr14,90600001,90700000,14q
chr14,91300001,91400000,14q
chr14,91700001,91800000,14q
chr14,91800001,91900000,14q
chr14,92300001,92400000,14q
chr14,92400001,92500000,14q
chr14,92500001,92600000,14q
chr14,92900001,93000000,14q
chr14,93000001,93100000,14q
chr14,93600001,93700000,14q
chr14,93700001,93800000,14q
chr14,93800001,93900000,14q
chr14,93900001,94000000,14q
chr14,94200001,94300000,14q
chr14,94300001,94400000,14q
chr14,94400001,94500000,14q
chr14,94500001,94600000,14q
chr14,94800001,94900000,14q
chr14,94900001,95000000,14q
chr14,95000001,95100000,14q
chr14,95100001,95200000,14q
chr14,95200001,95300000,14q
chr14,95300001,95400000,14q
chr14,95400001,95500000,14q
chr14,95600001,95700000,14q
chr14,95700001,95800000,14q
chr14,95800001,95900000,14q
chr14,96000001,96100000,14q
chr14,96100001,96200000,14q
chr14,96200001,96300000,14q
chr14,96300001,96400000,14q
chr14,96500001,96600000,14q
chr14,96600001,96700000,14q
chr14,96700001,96800000,14q
chr14,96800001,96900000,14q
chr14,96900001,97000000,14q
chr14,97000001,97100000,14q
chr14,97100001,97200000,14q
chr14,97200001,97300000,14q
chr14,97300001,97400000,14q
chr14,97400001,97500000,14q
chr14,97500001,97600000,14q
chr14,97600001,97700000,14q
chr14,97700001,97800000,14q
chr14,97800001,97900000,14q
chr14,97900001,98000000,14q
chr14,98000001,98100000,14q
chr14,98100001,98200000,14q
chr14,98200001,98300000,14q
chr14,98300001,98400000,14q
chr14,98400001,98500000,14q
chr14,98500001,98600000,14q
chr14,98600001,98700000,14q
chr14,98700001,98800000,14q
chr14,98800001,98900000,14q
chr14,99000001,99100000,14q
chr14,99100001,99200000,14q
chr14,99200001,99300000,14q
chr14,99300001,99400000,14q
chr14,99400001,99500000,14q
chr14,99500001,99600000,14q
chr14,99600001,99700000,14q
chr14,99700001,99800000,14q
chr14,99800001,99900000,14q
chr14,100400001,100500000,14q
chr14,100500001,100600000,14q
chr14,100600001,100700000,14q
chr14,100700001,100800000,14q
chr14,100800001,100900000,14q
chr14,100900001,101000000,14q
chr14,101000001,101100000,14q
chr14,101100001,101200000,14q
chr14,101400001,101500000,14q
chr14,101500001,101600000,14q
chr14,101800001,101900000,14q
chr14,104100001,104200000,14q
chr14,104200001,104300000,14q
chr14,104300001,104400000,14q
chr14,104500001,104600000,14q
chr14,104600001,104700000,14q
chr14,104700001,104800000,14q
chr14,105100001,105200000,14q
chr14,105400001,105500000,14q
chr15,23500001,23600000,15q
chr15,23800001,23900000,15q
chr15,25000001,25100000,15q
chr15,25100001,25200000,15q
chr15,25300001,25400000,15q
chr15,25400001,25500000,15q
chr15,25500001,25600000,15q
chr15,25600001,25700000,15q
chr15,25700001,25800000,15q
chr15,25800001,25900000,15q
chr15,25900001,26000000,15q
chr15,26100001,26200000,15q
chr15,26300001,26400000,15q
chr15,26400001,26500000,15q
chr15,26500001,26600000,15q
chr15,26600001,26700000,15q
chr15,26700001,26800000,15q
chr15,26800001,26900000,15q
chr15,26900001,27000000,15q
chr15,27000001,27100000,15q
chr15,27100001,27200000,15q
chr15,27200001,27300000,15q
chr15,27300001,27400000,15q
chr15,27400001,27500000,15q
chr15,27500001,27600000,15q
chr15,27600001,27700000,15q
chr15,27700001,27800000,15q
chr15,27800001,27900000,15q
chr15,28000001,28100000,15q
chr15,28900001,29000000,15q
chr15,29000001,29100000,15q
chr15,30900001,31000000,15q
chr15,31000001,31100000,15q
chr15,31200001,31300000,15q
chr15,31300001,31400000,15q
chr15,31400001,31500000,15q
chr15,31500001,31600000,15q
chr15,31800001,31900000,15q
chr15,31900001,32000000,15q
chr15,32700001,32800000,15q
chr15,32800001,32900000,15q
chr15,32900001,33000000,15q
chr15,33000001,33100000,15q
chr15,33100001,33200000,15q
chr15,33300001,33400000,15q
chr15,33400001,33500000,15q
chr15,33500001,33600000,15q
chr15,33600001,33700000,15q
chr15,34800001,34900000,15q
chr15,35100001,35200000,15q
chr15,35400001,35500000,15q
chr15,35500001,35600000,15q
chr15,35600001,35700000,15q
chr15,35700001,35800000,15q
chr15,35800001,35900000,15q
chr15,35900001,36000000,15q
chr15,36000001,36100000,15q
chr15,36300001,36400000,15q
chr15,36400001,36500000,15q
chr15,36500001,36600000,15q
chr15,36600001,36700000,15q
chr15,36700001,36800000,15q
chr15,36800001,36900000,15q
chr15,36900001,37000000,15q
chr15,37000001,37100000,15q
chr15,37100001,37200000,15q
chr15,37600001,37700000,15q
chr15,37700001,37800000,15q
chr15,37800001,37900000,15q
chr15,38000001,38100000,15q
chr15,38200001,38300000,15q
chr15,38300001,38400000,15q
chr15,38400001,38500000,15q
chr15,38600001,38700000,15q
chr15,38900001,39000000,15q
chr15,39000001,39100000,15q
chr15,39100001,39200000,15q
chr15,39300001,39400000,15q
chr15,39400001,39500000,15q
chr15,39500001,39600000,15q
chr15,39600001,39700000,15q
chr15,39700001,39800000,15q
chr15,39800001,39900000,15q
chr15,40000001,40100000,15q
chr15,40200001,40300000,15q
chr15,40300001,40400000,15q
chr15,40900001,41000000,15q
chr15,41800001,41900000,15q
chr15,41900001,42000000,15q
chr15,42000001,42100000,15q
chr15,43300001,43400000,15q
chr15,45100001,45200000,15q
chr15,45700001,45800000,15q
chr15,45900001,46000000,15q
chr15,46000001,46100000,15q
chr15,46200001,46300000,15q
chr15,46600001,46700000,15q
chr15,46800001,46900000,15q
chr15,47200001,47300000,15q
chr15,47300001,47400000,15q
chr15,47400001,47500000,15q
chr15,47500001,47600000,15q
chr15,47600001,47700000,15q
chr15,47700001,47800000,15q
chr15,47800001,47900000,15q
chr15,47900001,48000000,15q
chr15,48000001,48100000,15q
chr15,48100001,48200000,15q
chr15,48200001,48300000,15q
chr15,48300001,48400000,15q
chr15,48400001,48500000,15q
chr15,48500001,48600000,15q
chr15,48600001,48700000,15q
chr15,48700001,48800000,15q
chr15,48800001,48900000,15q
chr15,48900001,49000000,15q
chr15,49600001,49700000,15q
chr15,50000001,50100000,15q
chr15,51200001,51300000,15q
chr15,51300001,51400000,15q
chr15,52200001,52300000,15q
chr15,52300001,52400000,15q
chr15,52600001,52700000,15q
chr15,53000001,53100000,15q
chr15,53200001,53300000,15q
chr15,53300001,53400000,15q
chr15,53500001,53600000,15q
chr15,53700001,53800000,15q
chr15,53900001,54000000,15q
chr15,54100001,54200000,15q
chr15,54200001,54300000,15q
chr15,54300001,54400000,15q
chr15,54600001,54700000,15q
chr15,56600001,56700000,15q
chr15,56800001,56900000,15q
chr15,57000001,57100000,15q
chr15,57100001,57200000,15q
chr15,57200001,57300000,15q
chr15,57400001,57500000,15q
chr15,57500001,57600000,15q
chr15,57600001,57700000,15q
chr15,57700001,57800000,15q
chr15,57800001,57900000,15q
chr15,57900001,58000000,15q
chr15,58000001,58100000,15q
chr15,58200001,58300000,15q
chr15,58400001,58500000,15q
chr15,58500001,58600000,15q
chr15,58600001,58700000,15q
chr15,59200001,59300000,15q
chr15,59900001,60000000,15q
chr15,60000001,60100000,15q
chr15,60100001,60200000,15q
chr15,60500001,60600000,15q
chr15,60600001,60700000,15q
chr15,60700001,60800000,15q
chr15,60800001,60900000,15q
chr15,60900001,61000000,15q
chr15,61000001,61100000,15q
chr15,61100001,61200000,15q
chr15,61200001,61300000,15q
chr15,61300001,61400000,15q
chr15,61400001,61500000,15q
chr15,61500001,61600000,15q
chr15,61600001,61700000,15q
chr15,61700001,61800000,15q
chr15,61800001,61900000,15q
chr15,61900001,62000000,15q
chr15,62100001,62200000,15q
chr15,62400001,62500000,15q
chr15,62500001,62600000,15q
chr15,62600001,62700000,15q
chr15,62700001,62800000,15q
chr15,62800001,62900000,15q
chr15,62900001,63000000,15q
chr15,63000001,63100000,15q
chr15,63300001,63400000,15q
chr15,63500001,63600000,15q
chr15,65900001,66000000,15q
chr15,66000001,66100000,15q
chr15,66100001,66200000,15q
chr15,66200001,66300000,15q
chr15,66700001,66800000,15q
chr15,67100001,67200000,15q
chr15,67300001,67400000,15q
chr15,67700001,67800000,15q
chr15,67800001,67900000,15q
chr15,68100001,68200000,15q
chr15,68300001,68400000,15q
chr15,68400001,68500000,15q
chr15,68500001,68600000,15q
chr15,68600001,68700000,15q
chr15,69000001,69100000,15q
chr15,69100001,69200000,15q
chr15,69200001,69300000,15q
chr15,69400001,69500000,15q
chr15,69500001,69600000,15q
chr15,69700001,69800000,15q
chr15,69800001,69900000,15q
chr15,69900001,70000000,15q
chr15,70000001,70100000,15q
chr15,70100001,70200000,15q
chr15,70200001,70300000,15q
chr15,70300001,70400000,15q
chr15,70400001,70500000,15q
chr15,70500001,70600000,15q
chr15,71400001,71500000,15q
chr15,71500001,71600000,15q
chr15,71800001,71900000,15q
chr15,71900001,72000000,15q
chr15,72800001,72900000,15q
chr15,72900001,73000000,15q
chr15,73000001,73100000,15q
chr15,73100001,73200000,15q
chr15,73300001,73400000,15q
chr15,73600001,73700000,15q
chr15,73700001,73800000,15q
chr15,73800001,73900000,15q
chr15,73900001,74000000,15q
chr15,74200001,74300000,15q
chr15,76100001,76200000,15q
chr15,76300001,76400000,15q
chr15,77000001,77100000,15q
chr15,77400001,77500000,15q
chr15,77500001,77600000,15q
chr15,77600001,77700000,15q
chr15,77700001,77800000,15q
chr15,78000001,78100000,15q
chr15,78200001,78300000,15q
chr15,79000001,79100000,15q
chr15,79100001,79200000,15q
chr15,79200001,79300000,15q
chr15,79300001,79400000,15q
chr15,79400001,79500000,15q
chr15,79500001,79600000,15q
chr15,79600001,79700000,15q
chr15,79800001,79900000,15q
chr15,80100001,80200000,15q
chr15,80200001,80300000,15q
chr15,80300001,80400000,15q
chr15,80400001,80500000,15q
chr15,80500001,80600000,15q
chr15,80600001,80700000,15q
chr15,80700001,80800000,15q
chr15,80800001,80900000,15q
chr15,81000001,81100000,15q
chr15,81200001,81300000,15q
chr15,81300001,81400000,15q
chr15,81400001,81500000,15q
chr15,81500001,81600000,15q
chr15,82000001,82100000,15q
chr15,83100001,83200000,15q
chr15,83500001,83600000,15q
chr15,84800001,84900000,15q
chr15,85500001,85600000,15q
chr15,85700001,85800000,15q
chr15,85900001,86000000,15q
chr15,86000001,86100000,15q
chr15,86200001,86300000,15q
chr15,86300001,86400000,15q
chr15,86600001,86700000,15q
chr15,86800001,86900000,15q
chr15,86900001,87000000,15q
chr15,87100001,87200000,15q
chr15,87600001,87700000,15q
chr15,87700001,87800000,15q
chr15,87900001,88000000,15q
chr15,88000001,88100000,15q
chr15,88100001,88200000,15q
chr15,88200001,88300000,15q
chr15,88400001,88500000,15q
chr15,88600001,88700000,15q
chr15,88700001,88800000,15q
chr15,88800001,88900000,15q
chr15,89100001,89200000,15q
chr15,89300001,89400000,15q
chr15,89400001,89500000,15q
chr15,91200001,91300000,15q
chr15,91300001,91400000,15q
chr15,91400001,91500000,15q
chr15,91600001,91700000,15q
chr15,91700001,91800000,15q
chr15,91800001,91900000,15q
chr15,92000001,92100000,15q
chr15,92100001,92200000,15q
chr15,92300001,92400000,15q
chr15,92400001,92500000,15q
chr15,92600001,92700000,15q
chr15,92900001,93000000,15q
chr15,93000001,93100000,15q
chr15,93500001,93600000,15q
chr15,93800001,93900000,15q
chr15,93900001,94000000,15q
chr15,94000001,94100000,15q
chr15,94300001,94400000,15q
chr15,94400001,94500000,15q
chr15,94500001,94600000,15q
chr15,94600001,94700000,15q
chr15,94800001,94900000,15q
chr15,94900001,95000000,15q
chr15,95000001,95100000,15q
chr15,95100001,95200000,15q
chr15,95200001,95300000,15q
chr15,95300001,95400000,15q
chr15,95400001,95500000,15q
chr15,95500001,95600000,15q
chr15,95600001,95700000,15q
chr15,95700001,95800000,15q
chr15,95800001,95900000,15q
chr15,95900001,96000000,15q
chr15,96000001,96100000,15q
chr15,96100001,96200000,15q
chr15,96200001,96300000,15q
chr15,96300001,96400000,15q
chr15,96400001,96500000,15q
chr15,96500001,96600000,15q
chr15,96600001,96700000,15q
chr15,96700001,96800000,15q
chr15,96900001,97000000,15q
chr15,97000001,97100000,15q
chr15,97100001,97200000,15q
chr15,97500001,97600000,15q
chr15,97600001,97700000,15q
chr15,97700001,97800000,15q
chr15,97800001,97900000,15q
chr15,97900001,98000000,15q
chr15,98100001,98200000,15q
chr15,98200001,98300000,15q
chr15,98300001,98400000,15q
chr15,98600001,98700000,15q
chr15,98700001,98800000,15q
chr15,98800001,98900000,15q
chr15,99100001,99200000,15q
chr15,99500001,99600000,15q
chr15,99600001,99700000,15q
chr15,100100001,100200000,15q
chr15,100200001,100300000,15q
chr15,100700001,100800000,15q
chr15,100800001,100900000,15q
chr15,100900001,101000000,15q
chr15,101100001,101200000,15q
chr15,101300001,101400000,15q
chr15,101400001,101500000,15q
chr15,101500001,101600000,15q
chr16,1000001,1100000,16p
chr16,1100001,1200000,16p
chr16,5300001,5400000,16p
chr16,5400001,5500000,16p
chr16,5500001,5600000,16p
chr16,5600001,5700000,16p
chr16,5800001,5900000,16p
chr16,5900001,6000000,16p
chr16,6000001,6100000,16p
chr16,6100001,6200000,16p
chr16,6200001,6300000,16p
chr16,6300001,6400000,16p
chr16,6400001,6500000,16p
chr16,6500001,6600000,16p
chr16,6600001,6700000,16p
chr16,6700001,6800000,16p
chr16,6800001,6900000,16p
chr16,7000001,7100000,16p
chr16,7100001,7200000,16p
chr16,7200001,7300000,16p
chr16,7300001,7400000,16p
chr16,7400001,7500000,16p
chr16,7500001,7600000,16p
chr16,7600001,7700000,16p
chr16,7700001,7800000,16p
chr16,7900001,8000000,16p
chr16,8200001,8300000,16p
chr16,8300001,8400000,16p
chr16,8400001,8500000,16p
chr16,9300001,9400000,16p
chr16,9400001,9500000,16p
chr16,9700001,9800000,16p
chr16,9800001,9900000,16p
chr16,9900001,10000000,16p
chr16,10000001,10100000,16p
chr16,10100001,10200000,16p
chr16,10900001,11000000,16p
chr16,11000001,11100000,16p
chr16,11100001,11200000,16p
chr16,12200001,12300000,16p
chr16,12300001,12400000,16p
chr16,12500001,12600000,16p
chr16,12900001,13000000,16p
chr16,13100001,13200000,16p
chr16,13400001,13500000,16p
chr16,13600001,13700000,16p
chr16,13800001,13900000,16p
chr16,14100001,14200000,16p
chr16,17100001,17200000,16p
chr16,17200001,17300000,16p
chr16,17300001,17400000,16p
chr16,17400001,17500000,16p
chr16,17800001,17900000,16p
chr16,19200001,19300000,16p
chr16,20000001,20100000,16p
chr16,20100001,20200000,16p
chr16,20200001,20300000,16p
chr16,20300001,20400000,16p
chr16,20800001,20900000,16p
chr16,22000001,22100000,16p
chr16,22700001,22800000,16p
chr16,22800001,22900000,16p
chr16,22900001,23000000,16p
chr16,23900001,24000000,16p
chr16,24000001,24100000,16p
chr16,24200001,24300000,16p
chr16,25400001,25500000,16p
chr16,25700001,25800000,16p
chr16,25800001,25900000,16p
chr16,25900001,26000000,16p
chr16,26100001,26200000,16p
chr16,26200001,26300000,16p
chr16,26300001,26400000,16p
chr16,26500001,26600000,16p
chr16,26800001,26900000,16p
chr16,27400001,27500000,16p
chr16,27700001,27800000,16p
chr16,27800001,27900000,16p
chr16,28100001,28200000,16p
chr16,35300001,35400000,16p
chr16,47200001,47300000,16q
chr16,48100001,48200000,16q
chr16,48500001,48600000,16q
chr16,48800001,48900000,16q
chr16,48900001,49000000,16q
chr16,49000001,49100000,16q
chr16,49100001,49200000,16q
chr16,49300001,49400000,16q
chr16,49400001,49500000,16q
chr16,49500001,49600000,16q
chr16,49600001,49700000,16q
chr16,49700001,49800000,16q
chr16,49800001,49900000,16q
chr16,50200001,50300000,16q
chr16,50400001,50500000,16q
chr16,50500001,50600000,16q
chr16,50600001,50700000,16q
chr16,50700001,50800000,16q
chr16,50800001,50900000,16q
chr16,50900001,51000000,16q
chr16,51000001,51100000,16q
chr16,51100001,51200000,16q
chr16,51500001,51600000,16q
chr16,51600001,51700000,16q
chr16,51700001,51800000,16q
chr16,51800001,51900000,16q
chr16,51900001,52000000,16q
chr16,52200001,52300000,16q
chr16,52300001,52400000,16q
chr16,52400001,52500000,16q
chr16,52500001,52600000,16q
chr16,52600001,52700000,16q
chr16,52700001,52800000,16q
chr16,52800001,52900000,16q
chr16,53200001,53300000,16q
chr16,53600001,53700000,16q
chr16,53700001,53800000,16q
chr16,53800001,53900000,16q
chr16,53900001,54000000,16q
chr16,54000001,54100000,16q
chr16,54100001,54200000,16q
chr16,54200001,54300000,16q
chr16,54300001,54400000,16q
chr16,54400001,54500000,16q
chr16,54500001,54600000,16q
chr16,54600001,54700000,16q
chr16,54700001,54800000,16q
chr16,54900001,55000000,16q
chr16,55000001,55100000,16q
chr16,55100001,55200000,16q
chr16,55200001,55300000,16q
chr16,55300001,55400000,16q
chr16,55400001,55500000,16q
chr16,55500001,55600000,16q
chr16,55900001,56000000,16q
chr16,56000001,56100000,16q
chr16,56200001,56300000,16q
chr16,57600001,57700000,16q
chr16,57700001,57800000,16q
chr16,57900001,58000000,16q
chr16,59100001,59200000,16q
chr16,59300001,59400000,16q
chr16,59400001,59500000,16q
chr16,59700001,59800000,16q
chr16,60300001,60400000,16q
chr16,60600001,60700000,16q
chr16,60700001,60800000,16q
chr16,60900001,61000000,16q
chr16,61000001,61100000,16q
chr16,61100001,61200000,16q
chr16,61200001,61300000,16q
chr16,61300001,61400000,16q
chr16,61400001,61500000,16q
chr16,61500001,61600000,16q
chr16,61600001,61700000,16q
chr16,61700001,61800000,16q
chr16,61900001,62000000,16q
chr16,62000001,62100000,16q
chr16,62100001,62200000,16q
chr16,62200001,62300000,16q
chr16,62300001,62400000,16q
chr16,62400001,62500000,16q
chr16,62500001,62600000,16q
chr16,62600001,62700000,16q
chr16,62700001,62800000,16q
chr16,62800001,62900000,16q
chr16,63000001,63100000,16q
chr16,63200001,63300000,16q
chr16,63400001,63500000,16q
chr16,63500001,63600000,16q
chr16,63600001,63700000,16q
chr16,63700001,63800000,16q
chr16,63800001,63900000,16q
chr16,63900001,64000000,16q
chr16,64000001,64100000,16q
chr16,64100001,64200000,16q
chr16,64200001,64300000,16q
chr16,64300001,64400000,16q
chr16,64400001,64500000,16q
chr16,64500001,64600000,16q
chr16,64600001,64700000,16q
chr16,64700001,64800000,16q
chr16,64800001,64900000,16q
chr16,64900001,65000000,16q
chr16,65000001,65100000,16q
chr16,65100001,65200000,16q
chr16,65400001,65500000,16q
chr16,65600001,65700000,16q
chr16,65800001,65900000,16q
chr16,65900001,66000000,16q
chr16,66000001,66100000,16q
chr16,66100001,66200000,16q
chr16,66200001,66300000,16q
chr16,66300001,66400000,16q
chr16,68300001,68400000,16q
chr16,68400001,68500000,16q
chr16,70700001,70800000,16q
chr16,71200001,71300000,16q
chr16,71400001,71500000,16q
chr16,72100001,72200000,16q
chr16,72200001,72300000,16q
chr16,72400001,72500000,16q
chr16,72700001,72800000,16q
chr16,72800001,72900000,16q
chr16,72900001,73000000,16q
chr16,73000001,73100000,16q
chr16,73200001,73300000,16q
chr16,73300001,73400000,16q
chr16,73400001,73500000,16q
chr16,73500001,73600000,16q
chr16,73700001,73800000,16q
chr16,74000001,74100000,16q
chr16,75900001,76000000,16q
chr16,76100001,76200000,16q
chr16,76300001,76400000,16q
chr16,76400001,76500000,16q
chr16,76500001,76600000,16q
chr16,76600001,76700000,16q
chr16,76700001,76800000,16q
chr16,76800001,76900000,16q
chr16,76900001,77000000,16q
chr16,77000001,77100000,16q
chr16,77100001,77200000,16q
chr16,77300001,77400000,16q
chr16,77400001,77500000,16q
chr16,77600001,77700000,16q
chr16,77700001,77800000,16q
chr16,77800001,77900000,16q
chr16,78100001,78200000,16q
chr16,78200001,78300000,16q
chr16,78300001,78400000,16q
chr16,78400001,78500000,16q
chr16,78500001,78600000,16q
chr16,78600001,78700000,16q
chr16,78700001,78800000,16q
chr16,78800001,78900000,16q
chr16,78900001,79000000,16q
chr16,79000001,79100000,16q
chr16,79100001,79200000,16q
chr16,79300001,79400000,16q
chr16,79400001,79500000,16q
chr16,79500001,79600000,16q
chr16,79600001,79700000,16q
chr16,79700001,79800000,16q
chr16,79800001,79900000,16q
chr16,79900001,80000000,16q
chr16,80000001,80100000,16q
chr16,80100001,80200000,16q
chr16,80300001,80400000,16q
chr16,80400001,80500000,16q
chr16,80500001,80600000,16q
chr16,80700001,80800000,16q
chr16,80800001,80900000,16q
chr16,81400001,81500000,16q
chr16,81500001,81600000,16q
chr16,81600001,81700000,16q
chr16,82000001,82100000,16q
chr16,82400001,82500000,16q
chr16,82500001,82600000,16q
chr16,82600001,82700000,16q
chr16,82700001,82800000,16q
chr16,82800001,82900000,16q
chr16,82900001,83000000,16q
chr16,83000001,83100000,16q
chr16,83100001,83200000,16q
chr16,83200001,83300000,16q
chr16,83300001,83400000,16q
chr16,83400001,83500000,16q
chr16,83500001,83600000,16q
chr16,83700001,83800000,16q
chr16,83900001,84000000,16q
chr16,84000001,84100000,16q
