Chromosome,Start,End,arm
chr15,68800000,68899999,15q
chr15,68900000,68999999,15q
chr15,69000000,69099999,15q
chr15,69100000,69199999,15q
chr15,69200000,69299999,15q
chr15,69300000,69399999,15q
chr15,69400000,69499999,15q
chr15,69500000,69599999,15q
chr15,69600000,69699999,15q
chr15,69700000,69799999,15q
chr15,69800000,69899999,15q
chr15,69900000,69999999,15q
chr15,70000000,70099999,15q
chr15,70100000,70199999,15q
chr15,70200000,70299999,15q
chr15,70300000,70399999,15q
chr15,70400000,70499999,15q
chr15,70500000,70599999,15q
chr15,70600000,70699999,15q
chr15,70700000,70799999,15q
chr15,70800000,70899999,15q
chr15,70900000,70999999,15q
chr15,71000000,71099999,15q
chr15,71100000,71199999,15q
chr15,71200000,71299999,15q
chr15,71300000,71399999,15q
chr15,71400000,71499999,15q
chr15,71500000,71599999,15q
chr15,71600000,71699999,15q
chr15,71700000,71799999,15q
chr15,71800000,71899999,15q
chr15,71900000,71999999,15q
chr15,72000000,72099999,15q
chr15,72100000,72199999,15q
chr15,72200000,72299999,15q
chr15,72300000,72399999,15q
chr15,72400000,72499999,15q
chr15,72500000,72599999,15q
chr15,72600000,72699999,15q
chr15,72700000,72799999,15q
chr15,72800000,72899999,15q
chr15,72900000,72999999,15q
chr15,73000000,73099999,15q
chr15,73100000,73199999,15q
chr15,73200000,73299999,15q
chr15,73300000,73399999,15q
chr15,73400000,73499999,15q
chr15,73500000,73599999,15q
chr15,73600000,73699999,15q
chr15,73700000,73799999,15q
chr15,73800000,73899999,15q
chr15,73900000,73999999,15q
chr15,74000000,74099999,15q
chr15,74100000,74199999,15q
chr15,74200000,74299999,15q
chr15,74300000,74399999,15q
chr15,74400000,74499999,15q
chr15,74500000,74599999,15q
chr15,74600000,74699999,15q
chr15,74700000,74799999,15q
chr15,74800000,74899999,15q
chr15,74900000,74999999,15q
chr15,75000000,75099999,15q
chr15,75100000,75199999,15q
chr15,75200000,75299999,15q
chr15,75300000,75399999,15q
chr15,75400000,75499999,15q
chr15,75500000,75599999,15q
chr15,75600000,75699999,15q
chr15,75700000,75799999,15q
chr15,75800000,75899999,15q
chr15,75900000,75999999,15q
chr15,76000000,76099999,15q
chr15,76100000,76199999,15q
chr15,76200000,76299999,15q
chr15,76300000,76399999,15q
chr15,76400000,76499999,15q
chr15,76500000,76599999,15q
chr15,76600000,76699999,15q
chr15,76700000,76799999,15q
chr15,76800000,76899999,15q
chr15,76900000,76999999,15q
chr15,77000000,77099999,15q
chr15,77100000,77199999,15q
chr15,77200000,77299999,15q
chr15,77300000,77399999,15q
chr15,77400000,77499999,15q
chr15,77500000,77599999,15q
chr15,77600000,77699999,15q
chr15,77700000,77799999,15q
chr15,77800000,77899999,15q
chr15,77900000,77999999,15q
chr15,78000000,78099999,15q
chr15,78100000,78199999,15q
chr15,78200000,78299999,15q
chr15,78300000,78399999,15q
chr15,78400000,78499999,15q
chr15,78500000,78599999,15q
chr15,78600000,78699999,15q
chr15,78700000,78799999,15q
chr15,78800000,78899999,15q
chr15,78900000,78999999,15q
chr15,79000000,79099999,15q
chr15,79100000,79199999,15q
chr15,79200000,79299999,15q
chr15,79300000,79399999,15q
chr15,79400000,79499999,15q
chr15,79500000,79599999,15q
chr15,79600000,79699999,15q
chr15,79700000,79799999,15q
chr15,79800000,79899999,15q
chr15,79900000,79999999,15q
chr15,80000000,80099999,15q
chr15,80100000,80199999,15q
chr15,80200000,80299999,15q
chr15,80300000,80399999,15q
chr15,80400000,80499999,15q
chr15,80500000,80599999,15q
chr15,80600000,80699999,15q
chr15,80700000,80799999,15q
chr15,80800000,80899999,15q
chr15,80900000,80999999,15q
chr15,81000000,81099999,15q
chr15,81100000,81199999,15q
chr15,81200000,81299999,15q
chr15,81300000,81399999,15q
chr15,81400000,81499999,15q
chr15,81500000,81599999,15q
chr15,81600000,81699999,15q
chr15,81700000,81799999,15q
chr15,81800000,81899999,15q
chr15,81900000,81999999,15q
chr15,82000000,82099999,15q
chr15,82100000,82199999,15q
chr15,82200000,82299999,15q
chr15,82300000,82399999,15q
chr15,82400000,82499999,15q
chr15,82500000,82599999,15q
chr15,83200000,83299999,15q
chr15,83300000,83399999,15q
chr15,83400000,83499999,15q
chr15,83500000,83599999,15q
chr15,83600000,83699999,15q
chr15,83700000,83799999,15q
chr15,83800000,83899999,15q
chr15,83900000,83999999,15q
chr15,84000000,84099999,15q
chr15,84100000,84199999,15q
chr15,84200000,84299999,15q
chr15,84300000,84399999,15q
chr15,84400000,84499999,15q
chr15,84500000,84599999,15q
chr15,84600000,84699999,15q
chr15,84700000,84799999,15q
chr15,84800000,84899999,15q
chr15,85100000,85199999,15q
chr15,85200000,85299999,15q
chr15,85300000,85399999,15q
chr15,85400000,85499999,15q
chr15,85500000,85599999,15q
chr15,85600000,85699999,15q
chr15,85700000,85799999,15q
chr15,85800000,85899999,15q
chr15,85900000,85999999,15q
chr15,86000000,86099999,15q
chr15,86100000,86199999,15q
chr15,86200000,86299999,15q
chr15,86300000,86399999,15q
chr15,86400000,86499999,15q
chr15,86500000,86599999,15q
chr15,86600000,86699999,15q
chr15,86700000,86799999,15q
chr15,86800000,86899999,15q
chr15,86900000,86999999,15q
chr15,87000000,87099999,15q
chr15,87100000,87199999,15q
chr15,87200000,87299999,15q
chr15,87300000,87399999,15q
chr15,87400000,87499999,15q
chr15,87500000,87599999,15q
chr15,87600000,87699999,15q
chr15,87700000,87799999,15q
chr15,87800000,87899999,15q
chr15,87900000,87999999,15q
chr15,88000000,88099999,15q
chr15,88100000,88199999,15q
chr15,88200000,88299999,15q
chr15,88300000,88399999,15q
chr15,88400000,88499999,15q
chr15,88500000,88599999,15q
chr15,88600000,88699999,15q
chr15,88700000,88799999,15q
chr15,88800000,88899999,15q
chr15,88900000,88999999,15q
chr15,89000000,89099999,15q
chr15,89100000,89199999,15q
chr15,89200000,89299999,15q
chr15,89300000,89399999,15q
chr15,89400000,89499999,15q
chr15,89500000,89599999,15q
chr15,89600000,89699999,15q
chr15,89700000,89799999,15q
chr15,89800000,89899999,15q
chr15,89900000,89999999,15q
chr15,90000000,90099999,15q
chr15,90100000,90199999,15q
chr15,90200000,90299999,15q
chr15,90300000,90399999,15q
chr15,90400000,90499999,15q
chr15,90500000,90599999,15q
chr15,90600000,90699999,15q
chr15,90700000,90799999,15q
chr15,90800000,90899999,15q
chr15,90900000,90999999,15q
chr15,91000000,91099999,15q
chr15,91100000,91199999,15q
chr15,91200000,91299999,15q
chr15,91300000,91399999,15q
chr15,91400000,91499999,15q
chr15,91500000,91599999,15q
chr15,91600000,91699999,15q
chr15,91700000,91799999,15q
chr15,91800000,91899999,15q
chr15,91900000,91999999,15q
chr15,92000000,92099999,15q
chr15,92100000,92199999,15q
chr15,92200000,92299999,15q
chr15,92300000,92399999,15q
chr15,92400000,92499999,15q
chr15,92500000,92599999,15q
chr15,92600000,92699999,15q
chr15,92700000,92799999,15q
chr15,92800000,92899999,15q
chr15,92900000,92999999,15q
chr15,93000000,93099999,15q
chr15,93100000,93199999,15q
chr15,93200000,93299999,15q
chr15,93300000,93399999,15q
chr15,93400000,93499999,15q
chr15,93500000,93599999,15q
chr15,93600000,93699999,15q
chr15,93700000,93799999,15q
chr15,93800000,93899999,15q
chr15,93900000,93999999,15q
chr15,94000000,94099999,15q
chr15,94100000,94199999,15q
chr15,94200000,94299999,15q
chr15,94300000,94399999,15q
chr15,94400000,94499999,15q
chr15,94500000,94599999,15q
chr15,94600000,94699999,15q
chr15,94700000,94799999,15q
chr15,94800000,94899999,15q
chr15,94900000,94999999,15q
chr15,95000000,95099999,15q
chr15,95100000,95199999,15q
chr15,95200000,95299999,15q
chr15,95300000,95399999,15q
chr15,95400000,95499999,15q
chr15,95500000,95599999,15q
chr15,95600000,95699999,15q
chr15,95700000,95799999,15q
chr15,95800000,95899999,15q
chr15,95900000,95999999,15q
chr15,96000000,96099999,15q
chr15,96100000,96199999,15q
chr15,96200000,96299999,15q
chr15,96300000,96399999,15q
chr15,96400000,96499999,15q
chr15,96500000,96599999,15q
chr15,96600000,96699999,15q
chr15,96700000,96799999,15q
chr15,96800000,96899999,15q
chr15,96900000,96999999,15q
chr15,97000000,97099999,15q
chr15,97100000,97199999,15q
chr15,97200000,97299999,15q
chr15,97300000,97399999,15q
chr15,97400000,97499999,15q
chr15,97500000,97599999,15q
chr15,97600000,97699999,15q
chr15,97700000,97799999,15q
chr15,97800000,97899999,15q
chr15,97900000,97999999,15q
chr15,98000000,98099999,15q
chr15,98100000,98199999,15q
chr15,98200000,98299999,15q
chr15,98300000,98399999,15q
chr15,98400000,98499999,15q
chr15,98500000,98599999,15q
chr15,98600000,98699999,15q
chr15,98700000,98799999,15q
chr15,98800000,98899999,15q
chr15,98900000,98999999,15q
chr15,99000000,99099999,15q
chr15,99100000,99199999,15q
chr15,99200000,99299999,15q
chr15,99300000,99399999,15q
chr15,99400000,99499999,15q
chr15,99500000,99599999,15q
chr15,99600000,99699999,15q
chr15,99700000,99799999,15q
chr15,99800000,99899999,15q
chr15,99900000,99999999,15q
chr15,100000000,100099999,15q
chr15,100100000,100199999,15q
chr15,100200000,100299999,15q
chr15,100300000,100399999,15q
chr15,100400000,100499999,15q
chr15,100500000,100599999,15q
chr15,100600000,100699999,15q
chr15,100700000,100799999,15q
chr15,100800000,100899999,15q
chr15,100900000,100999999,15q
chr15,101000000,101099999,15q
chr15,101100000,101199999,15q
chr15,101200000,101299999,15q
chr15,101300000,101399999,15q
chr15,101400000,101499999,15q
chr15,101500000,101599999,15q
chr15,101600000,101699999,15q
chr15,101700000,101799999,15q
chr15,101800000,101899999,15q
chr15,101900000,101999999,15q
chr15,102000000,102099999,15q
chr15,102100000,102199999,15q
chr15,102200000,102299999,15q
chr15,102300000,102399999,15q
chr16,100000,199999,16p
chr16,200000,299999,16p
chr16,300000,399999,16p
chr16,400000,499999,16p
chr16,500000,599999,16p
chr16,600000,699999,16p
chr16,700000,799999,16p
chr16,800000,899999,16p
chr16,900000,999999,16p
chr16,1000000,1099999,16p
chr16,1100000,1199999,16p
chr16,1200000,1299999,16p
chr16,1300000,1399999,16p
chr16,1400000,1499999,16p
chr16,1500000,1599999,16p
chr16,1600000,1699999,16p
chr16,1700000,1799999,16p
chr16,1800000,1899999,16p
chr16,1900000,1999999,16p
chr16,2000000,2099999,16p
chr16,2100000,2199999,16p
chr16,2200000,2299999,16p
chr16,2300000,2399999,16p
chr16,2400000,2499999,16p
chr16,2500000,2599999,16p
chr16,2600000,2699999,16p
chr16,2700000,2799999,16p
chr16,2800000,2899999,16p
chr16,2900000,2999999,16p
chr16,3000000,3099999,16p
chr16,3100000,3199999,16p
chr16,3200000,3299999,16p
chr16,3300000,3399999,16p
chr16,3400000,3499999,16p
chr16,3500000,3599999,16p
chr16,3600000,3699999,16p
chr16,3700000,3799999,16p
chr16,3800000,3899999,16p
chr16,3900000,3999999,16p
chr16,4000000,4099999,16p
chr16,4100000,4199999,16p
chr16,4200000,4299999,16p
chr16,4300000,4399999,16p
chr16,4400000,4499999,16p
chr16,4500000,4599999,16p
chr16,4600000,4699999,16p
chr16,4700000,4799999,16p
chr16,4800000,4899999,16p
chr16,4900000,4999999,16p
chr16,5000000,5099999,16p
chr16,5100000,5199999,16p
chr16,5200000,5299999,16p
chr16,5300000,5399999,16p
chr16,5400000,5499999,16p
chr16,5500000,5599999,16p
chr16,5600000,5699999,16p
chr16,5700000,5799999,16p
chr16,5800000,5899999,16p
chr16,5900000,5999999,16p
chr16,6000000,6099999,16p
chr16,6100000,6199999,16p
chr16,6200000,6299999,16p
chr16,6300000,6399999,16p
chr16,6400000,6499999,16p
chr16,6500000,6599999,16p
chr16,6600000,6699999,16p
chr16,6700000,6799999,16p
chr16,6800000,6899999,16p
chr16,6900000,6999999,16p
chr16,7000000,7099999,16p
chr16,7100000,7199999,16p
chr16,7200000,7299999,16p
chr16,7300000,7399999,16p
chr16,7400000,7499999,16p
chr16,7500000,7599999,16p
chr16,7600000,7699999,16p
chr16,7700000,7799999,16p
chr16,7800000,7899999,16p
chr16,7900000,7999999,16p
chr16,8000000,8099999,16p
chr16,8100000,8199999,16p
chr16,8200000,8299999,16p
chr16,8300000,8399999,16p
chr16,8400000,8499999,16p
chr16,8500000,8599999,16p
chr16,8700000,8799999,16p
chr16,8800000,8899999,16p
chr16,8900000,8999999,16p
chr16,9000000,9099999,16p
chr16,9100000,9199999,16p
chr16,9200000,9299999,16p
chr16,9300000,9399999,16p
chr16,9400000,9499999,16p
chr16,9500000,9599999,16p
chr16,9600000,9699999,16p
chr16,9700000,9799999,16p
chr16,9800000,9899999,16p
chr16,9900000,9999999,16p
chr16,10000000,10099999,16p
chr16,10100000,10199999,16p
chr16,10200000,10299999,16p
chr16,10300000,10399999,16p
chr16,10400000,10499999,16p
chr16,10500000,10599999,16p
chr16,10600000,10699999,16p
chr16,10700000,10799999,16p
chr16,10800000,10899999,16p
chr16,10900000,10999999,16p
chr16,11000000,11099999,16p
chr16,11100000,11199999,16p
chr16,11200000,11299999,16p
chr16,11300000,11399999,16p
chr16,11400000,11499999,16p
chr16,11500000,11599999,16p
chr16,11600000,11699999,16p
chr16,11700000,11799999,16p
chr16,11800000,11899999,16p
chr16,11900000,11999999,16p
chr16,12000000,12099999,16p
chr16,12100000,12199999,16p
chr16,12200000,12299999,16p
chr16,12300000,12399999,16p
chr16,12400000,12499999,16p
chr16,12500000,12599999,16p
chr16,12600000,12699999,16p
chr16,12700000,12799999,16p
chr16,12800000,12899999,16p
chr16,12900000,12999999,16p
chr16,13000000,13099999,16p
chr16,13100000,13199999,16p
chr16,13200000,13299999,16p
chr16,13300000,13399999,16p
chr16,13400000,13499999,16p
chr16,13500000,13599999,16p
chr16,13600000,13699999,16p
chr16,13700000,13799999,16p
chr16,13800000,13899999,16p
chr16,13900000,13999999,16p
chr16,14000000,14099999,16p
chr16,14100000,14199999,16p
chr16,14200000,14299999,16p
chr16,14300000,14399999,16p
chr16,14400000,14499999,16p
chr16,14500000,14599999,16p
chr16,14600000,14699999,16p
chr16,14700000,14799999,16p
chr16,15000000,15099999,16p
chr16,15100000,15199999,16p
chr16,15400000,15499999,16p
chr16,15500000,15599999,16p
chr16,15600000,15699999,16p
chr16,15700000,15799999,16p
chr16,15800000,15899999,16p
chr16,15900000,15999999,16p
chr16,16000000,16099999,16p
chr16,16100000,16199999,16p
chr16,16200000,16299999,16p
chr16,16600000,16699999,16p
chr16,16800000,16899999,16p
chr16,16900000,16999999,16p
chr16,17000000,17099999,16p
chr16,17100000,17199999,16p
chr16,17200000,17299999,16p
chr16,17300000,17399999,16p
chr16,17400000,17499999,16p
chr16,17500000,17599999,16p
chr16,17600000,17699999,16p
chr16,17700000,17799999,16p
chr16,17800000,17899999,16p
chr16,17900000,17999999,16p
chr16,18000000,18099999,16p
chr16,18100000,18199999,16p
chr16,18700000,18799999,16p
chr16,18800000,18899999,16p
chr16,18900000,18999999,16p
chr16,19000000,19099999,16p
chr16,19100000,19199999,16p
chr16,19200000,19299999,16p
chr16,19300000,19399999,16p
chr16,19400000,19499999,16p
chr16,19500000,19599999,16p
chr16,19600000,19699999,16p
chr16,19700000,19799999,16p
chr16,19800000,19899999,16p
chr16,19900000,19999999,16p
chr16,20000000,20099999,16p
chr16,20100000,20199999,16p
chr16,20200000,20299999,16p
chr16,20300000,20399999,16p
chr16,20400000,20499999,16p
chr16,20500000,20599999,16p
chr16,20600000,20699999,16p
chr16,20700000,20799999,16p
chr16,20800000,20899999,16p
chr16,20900000,20999999,16p
chr16,21000000,21099999,16p
chr16,21100000,21199999,16p
chr16,21200000,21299999,16p
chr16,21300000,21399999,16p
chr16,21500000,21599999,16p
chr16,21600000,21699999,16p
chr16,21700000,21799999,16p
chr16,21900000,21999999,16p
chr16,22000000,22099999,16p
chr16,22100000,22199999,16p
chr16,22200000,22299999,16p
chr16,22300000,22399999,16p
chr16,22400000,22499999,16p
chr16,22600000,22699999,16p
chr16,22700000,22799999,16p
chr16,22800000,22899999,16p
chr16,22900000,22999999,16p
chr16,23000000,23099999,16p
chr16,23100000,23199999,16p
chr16,23200000,23299999,16p
chr16,23300000,23399999,16p
chr16,23400000,23499999,16p
chr16,23500000,23599999,16p
chr16,23600000,23699999,16p
chr16,23700000,23799999,16p
chr16,23800000,23899999,16p
chr16,23900000,23999999,16p
chr16,24000000,24099999,16p
chr16,24100000,24199999,16p
chr16,24200000,24299999,16p
chr16,24300000,24399999,16p
chr16,24400000,24499999,16p
chr16,24500000,24599999,16p
chr16,24600000,24699999,16p
chr16,24700000,24799999,16p
chr16,24800000,24899999,16p
chr16,24900000,24999999,16p
chr16,25000000,25099999,16p
chr16,25100000,25199999,16p
chr16,25200000,25299999,16p
chr16,25300000,25399999,16p
chr16,25400000,25499999,16p
chr16,25500000,25599999,16p
chr16,25600000,25699999,16p
chr16,25700000,25799999,16p
chr16,25800000,25899999,16p
chr16,25900000,25999999,16p
chr16,26000000,26099999,16p
chr16,26100000,26199999,16p
chr16,26200000,26299999,16p
chr16,26300000,26399999,16p
chr16,26400000,26499999,16p
chr16,26500000,26599999,16p
chr16,26600000,26699999,16p
chr16,26700000,26799999,16p
chr16,26800000,26899999,16p
chr16,26900000,26999999,16p
chr16,27000000,27099999,16p
chr16,27100000,27199999,16p
chr16,27200000,27299999,16p
chr16,27300000,27399999,16p
chr16,27400000,27499999,16p
chr16,27500000,27599999,16p
chr16,27600000,27699999,16p
chr16,27700000,27799999,16p
chr16,27800000,27899999,16p
chr16,27900000,27999999,16p
chr16,28000000,28099999,16p
chr16,28100000,28199999,16p
chr16,28200000,28299999,16p
chr16,28300000,28399999,16p
chr16,28400000,28499999,16p
chr16,28500000,28599999,16p
chr16,28600000,28699999,16p
chr16,28800000,28899999,16p
chr16,28900000,28999999,16p
chr16,29000000,29099999,16p
chr16,29100000,29199999,16p
chr16,29200000,29299999,16p
chr16,29300000,29399999,16p
chr16,29600000,29699999,16p
chr16,29700000,29799999,16p
chr16,29800000,29899999,16p
chr16,29900000,29999999,16p
chr16,30000000,30099999,16p
chr16,30100000,30199999,16p
chr16,30300000,30399999,16p
chr16,30400000,30499999,16p
chr16,30500000,30599999,16p
chr16,30600000,30699999,16p
chr16,30700000,30799999,16p
chr16,30800000,30899999,16p
chr16,30900000,30999999,16p
chr16,31000000,31099999,16p
chr16,31100000,31199999,16p
chr16,31200000,31299999,16p
chr16,31300000,31399999,16p
chr16,31400000,31499999,16p
chr16,31500000,31599999,16p
chr16,31600000,31699999,16p
chr16,31700000,31799999,16p
chr16,31800000,31899999,16p
chr16,31900000,31999999,16p
chr16,32400000,32499999,16p
chr16,32500000,32599999,16p
chr16,32600000,32699999,16p
chr16,33300000,33399999,16p
chr16,33400000,33499999,16p
chr16,33500000,33599999,16p
chr16,33600000,33699999,16p
chr16,33800000,33899999,16p
chr16,33900000,33999999,16p
chr16,34200000,34299999,16p
chr16,34300000,34399999,16p
chr16,34400000,34499999,16p
chr16,34500000,34599999,16p
chr16,34600000,34699999,16p
chr16,34700000,34799999,16p
chr16,34800000,34899999,16p
chr16,34900000,34999999,16p
chr16,35000000,35099999,16p
chr16,35100000,35199999,16p
chr16,46400000,46499999,16q
chr16,46500000,46599999,16q
chr16,46600000,46699999,16q
chr16,46700000,46799999,16q
chr16,46800000,46899999,16q
chr16,46900000,46999999,16q
chr16,47000000,47099999,16q
chr16,47100000,47199999,16q
chr16,47200000,47299999,16q
chr16,47300000,47399999,16q
chr16,47400000,47499999,16q
chr16,47500000,47599999,16q
chr16,47600000,47699999,16q
chr16,47700000,47799999,16q
chr16,47800000,47899999,16q
chr16,47900000,47999999,16q
chr16,48000000,48099999,16q
chr16,48100000,48199999,16q
chr16,48200000,48299999,16q
chr16,48300000,48399999,16q
chr16,48400000,48499999,16q
chr16,48500000,48599999,16q
chr16,48600000,48699999,16q
chr16,48700000,48799999,16q
chr16,48800000,48899999,16q
chr16,48900000,48999999,16q
chr16,49000000,49099999,16q
chr16,49100000,49199999,16q
chr16,49200000,49299999,16q
chr16,49300000,49399999,16q
chr16,49400000,49499999,16q
chr16,49500000,49599999,16q
chr16,49600000,49699999,16q
chr16,49700000,49799999,16q
chr16,49800000,49899999,16q
chr16,49900000,49999999,16q
chr16,50000000,50099999,16q
chr16,50100000,50199999,16q
chr16,50200000,50299999,16q
chr16,50300000,50399999,16q
chr16,50400000,50499999,16q
chr16,50500000,50599999,16q
chr16,50600000,50699999,16q
chr16,50700000,50799999,16q
chr16,50800000,50899999,16q
chr16,50900000,50999999,16q
chr16,51000000,51099999,16q
chr16,51100000,51199999,16q
chr16,51200000,51299999,16q
chr16,51300000,51399999,16q
chr16,51400000,51499999,16q
chr16,51500000,51599999,16q
chr16,51600000,51699999,16q
chr16,51700000,51799999,16q
chr16,51800000,51899999,16q
chr16,51900000,51999999,16q
chr16,52000000,52099999,16q
chr16,52100000,52199999,16q
chr16,52200000,52299999,16q
chr16,52300000,52399999,16q
chr16,52400000,52499999,16q
chr16,52500000,52599999,16q
chr16,52600000,52699999,16q
chr16,52700000,52799999,16q
chr16,52800000,52899999,16q
chr16,52900000,52999999,16q
chr16,53000000,53099999,16q
chr16,53100000,53199999,16q
chr16,53200000,53299999,16q
chr16,53300000,53399999,16q
chr16,53400000,53499999,16q
chr16,53500000,53599999,16q
chr16,53600000,53699999,16q
chr16,53700000,53799999,16q
chr16,53800000,53899999,16q
chr16,53900000,53999999,16q
chr16,54000000,54099999,16q
chr16,54100000,54199999,16q
chr16,54200000,54299999,16q
chr16,54300000,54399999,16q
chr16,54400000,54499999,16q
chr16,54500000,54599999,16q
chr16,54600000,54699999,16q
chr16,54700000,54799999,16q
chr16,54800000,54899999,16q
chr16,54900000,54999999,16q
chr16,55000000,55099999,16q
chr16,55100000,55199999,16q
chr16,55200000,55299999,16q
chr16,55300000,55399999,16q
chr16,55400000,55499999,16q
chr16,55500000,55599999,16q
chr16,55600000,55699999,16q
chr16,55700000,55799999,16q
chr16,55800000,55899999,16q
chr16,55900000,55999999,16q
chr16,56000000,56099999,16q
chr16,56100000,56199999,16q
chr16,56200000,56299999,16q
chr16,56300000,56399999,16q
chr16,56400000,56499999,16q
chr16,56500000,56599999,16q
chr16,56600000,56699999,16q
chr16,56700000,56799999,16q
chr16,56800000,56899999,16q
chr16,56900000,56999999,16q
chr16,57000000,57099999,16q
chr16,57100000,57199999,16q
chr16,57200000,57299999,16q
chr16,57300000,57399999,16q
chr16,57400000,57499999,16q
chr16,57500000,57599999,16q
chr16,57600000,57699999,16q
chr16,57700000,57799999,16q
chr16,57800000,57899999,16q
chr16,57900000,57999999,16q
chr16,58000000,58099999,16q
chr16,58100000,58199999,16q
chr16,58200000,58299999,16q
chr16,58300000,58399999,16q
chr16,58400000,58499999,16q
chr16,58500000,58599999,16q
chr16,58600000,58699999,16q
chr16,58700000,58799999,16q
chr16,58800000,58899999,16q
chr16,58900000,58999999,16q
chr16,59000000,59099999,16q
chr16,59100000,59199999,16q
chr16,59200000,59299999,16q
chr16,59300000,59399999,16q
chr16,59400000,59499999,16q
chr16,59500000,59599999,16q
chr16,59600000,59699999,16q
chr16,59700000,59799999,16q
chr16,59800000,59899999,16q
chr16,59900000,59999999,16q
chr16,60000000,60099999,16q
chr16,60100000,60199999,16q
chr16,60200000,60299999,16q
chr16,60300000,60399999,16q
chr16,60400000,60499999,16q
chr16,60500000,60599999,16q
chr16,60600000,60699999,16q
chr16,60700000,60799999,16q
chr16,60800000,60899999,16q
chr16,60900000,60999999,16q
chr16,61000000,61099999,16q
chr16,61100000,61199999,16q
chr16,61200000,61299999,16q
chr16,61300000,61399999,16q
chr16,61400000,61499999,16q
chr16,61500000,61599999,16q
chr16,61600000,61699999,16q
chr16,61700000,61799999,16q
chr16,61800000,61899999,16q
chr16,61900000,61999999,16q
chr16,62000000,62099999,16q
chr16,62100000,62199999,16q
chr16,62200000,62299999,16q
chr16,62300000,62399999,16q
chr16,62400000,62499999,16q
chr16,62500000,62599999,16q
chr16,62600000,62699999,16q
chr16,62700000,62799999,16q
chr16,62800000,62899999,16q
chr16,62900000,62999999,16q
chr16,63000000,63099999,16q
chr16,63100000,63199999,16q
chr16,63200000,63299999,16q
chr16,63300000,63399999,16q
chr16,63400000,63499999,16q
chr16,63500000,63599999,16q
chr16,63600000,63699999,16q
chr16,63700000,63799999,16q
chr16,63800000,63899999,16q
chr16,63900000,63999999,16q
chr16,64000000,64099999,16q
chr16,64100000,64199999,16q
chr16,64200000,64299999,16q
chr16,64300000,64399999,16q
chr16,64400000,64499999,16q
chr16,64500000,64599999,16q
chr16,64600000,64699999,16q
chr16,64700000,64799999,16q
chr16,64800000,64899999,16q
chr16,64900000,64999999,16q
chr16,65000000,65099999,16q
chr16,65100000,65199999,16q
chr16,65200000,65299999,16q
chr16,65300000,65399999,16q
chr16,65400000,65499999,16q
chr16,65500000,65599999,16q
chr16,65600000,65699999,16q
chr16,65700000,65799999,16q
chr16,65800000,65899999,16q
chr16,65900000,65999999,16q
chr16,66000000,66099999,16q
chr16,66100000,66199999,16q
chr16,66200000,66299999,16q
chr16,66300000,66399999,16q
chr16,66400000,66499999,16q
chr16,66500000,66599999,16q
chr16,66600000,66699999,16q
chr16,66700000,66799999,16q
chr16,66800000,66899999,16q
chr16,66900000,66999999,16q
chr16,67000000,67099999,16q
chr16,67100000,67199999,16q
chr16,67200000,67299999,16q
chr16,67300000,67399999,16q
chr16,67400000,67499999,16q
chr16,67500000,67599999,16q
chr16,67600000,67699999,16q
chr16,67700000,67799999,16q
chr16,67800000,67899999,16q
chr16,67900000,67999999,16q
chr16,68000000,68099999,16q
chr16,68100000,68199999,16q
chr16,68200000,68299999,16q
chr16,68300000,68399999,16q
chr16,68400000,68499999,16q
chr16,68500000,68599999,16q
chr16,68600000,68699999,16q
chr16,68700000,68799999,16q
chr16,68800000,68899999,16q
chr16,68900000,68999999,16q
chr16,69000000,69099999,16q
chr16,69100000,69199999,16q
chr16,69200000,69299999,16q
chr16,69300000,69399999,16q
chr16,69400000,69499999,16q
chr16,69500000,69599999,16q
chr16,69600000,69699999,16q
chr16,69700000,69799999,16q
chr16,69800000,69899999,16q
chr16,69900000,69999999,16q
chr16,70000000,70099999,16q
chr16,70100000,70199999,16q
chr16,70200000,70299999,16q
chr16,70300000,70399999,16q
chr16,70400000,70499999,16q
chr16,70500000,70599999,16q
chr16,70600000,70699999,16q
chr16,70700000,70799999,16q
chr16,70800000,70899999,16q
chr16,71200000,71299999,16q
chr16,71300000,71399999,16q
chr16,71400000,71499999,16q
chr16,71500000,71599999,16q
chr16,71600000,71699999,16q
chr16,71700000,71799999,16q
chr16,71800000,71899999,16q
chr16,71900000,71999999,16q
chr16,72000000,72099999,16q
chr16,72100000,72199999,16q
chr16,72200000,72299999,16q
chr16,72300000,72399999,16q
chr16,72400000,72499999,16q
chr16,72500000,72599999,16q
chr16,72600000,72699999,16q
chr16,72700000,72799999,16q
chr16,72800000,72899999,16q
chr16,72900000,72999999,16q
chr16,73000000,73099999,16q
chr16,73100000,73199999,16q
chr16,73200000,73299999,16q
chr16,73300000,73399999,16q
chr16,73400000,73499999,16q
chr16,73500000,73599999,16q
chr16,73600000,73699999,16q
chr16,73700000,73799999,16q
chr16,73800000,73899999,16q
chr16,73900000,73999999,16q
chr16,74000000,74099999,16q
chr16,74100000,74199999,16q
chr16,74200000,74299999,16q
chr16,74300000,74399999,16q
chr16,74400000,74499999,16q
chr16,74500000,74599999,16q
chr16,74600000,74699999,16q
chr16,74700000,74799999,16q
chr16,74800000,74899999,16q
chr16,74900000,74999999,16q
chr16,75000000,75099999,16q
chr16,75100000,75199999,16q
chr16,75200000,75299999,16q
chr16,75300000,75399999,16q
chr16,75400000,75499999,16q
